x = 97.78597, y = -5.126096, z = 34.945, angle = -80.78, collision = h0000B0
x = 98.91804, y = -61.54101, z = -130.1014, angle = -93.58927, collision = h0019B0
x = 100.1952, y = -61.69749, z = -130.0229, angle = -111.5429, collision = h0019B0
x = 101.4337, y = -61.78648, z = -129.715, angle = -132.0537, collision = h0019B0
x = 102.3965, y = -61.70921, z = -128.8786, angle = -110.0577, collision = h0019B0
x = 103.4231, y = -61.89905, z = -128.3417, angle = -87.71225, collision = h0019B0
x = 104.7651, y = -62.15548, z = -128.3768, angle = -85.94482, collision = h0019B0
x = 106.1122, y = -62.41383, z = -128.4967, angle = -67.54645, collision = h0019B0
x = 107.2428, y = -62.63408, z = -128.9064, angle = -60.73134, collision = h0019B0
x = 108.4487, y = -62.87938, z = -129.5754, angle = -75.55132, collision = h0019B0
x = 109.9237, y = -62.58286, z = -130.5836, angle = -100.2996, collision = h0019B0
x = 112.349, y = -64.48794, z = -130.1075, angle = -100.2996, collision = h0019B0
x = 113.3836, y = -64.91936, z = -131.0259, angle = -96.82725, collision = h0019B0
x = 114.7806, y = -65.01105, z = -130.9817, angle = -102.8516, collision = h0019B0
x = 116.0191, y = -65.06773, z = -130.7141, angle = -68.53822, collision = h0019B0
x = 117.2906, y = -65.1939, z = -131.0704, angle = -59.89893, collision = h0019B0
x = 118.5141, y = -65.37061, z = -131.8218, angle = -23.38829, collision = h0019B0
x = 119.0515, y = -65.51173, z = -132.7252, angle = -0.2052608, collision = h0019B0
x = 119.1474, y = -65.67632, z = -133.9968, angle = -30.24197, collision = h0015B0
x = 119.6734, y = -65.80278, z = -135.1164, angle = -42.8004, collision = h0015B0
x = 120.5199, y = -65.70732, z = -136.0737, angle = -50.19946, collision = h0015B0
x = 121.4522, y = -65.56682, z = -136.898, angle = -58.83479, collision = h0015B0
x = 124.5373, y = -64.93964, z = -137.945, angle = -144.9887, collision = h0015B0
x = 125.3226, y = -64.69748, z = -136.8534, angle = -130.487, collision = h0015B0
x = 126.4792, y = -64.2245, z = -136.003, angle = -96.35602, collision = h0015B0
x = 127.7671, y = -63.79995, z = -135.9907, angle = -73.17589, collision = h0015B0
x = 129.2154, y = -63.30284, z = -136.2453, angle = -105.3083, collision = h0015B0
x = 130.4651, y = -62.79911, z = -135.8637, angle = -150.8521, collision = h0015B0
x = 131.0895, y = -62.48311, z = -134.89, angle = -177.8826, collision = h0015B0
x = 131.2182, y = -62.24092, z = -133.4655, angle = -137.7856, collision = h0015B0
x = 131.7825, y = -61.90614, z = -132.5848, angle = -134.0276, collision = h0015B0
x = 132.8338, y = -61.95805, z = -131.6098, angle = -127.3307, collision = h0015B0
x = 133.8578, y = -62.03482, z = -130.8326, angle = -127.4134, collision = h0015B0
x = 134.7894, y = -61.99023, z = -130.1285, angle = -133.5461, collision = h0014B0
x = 135.7846, y = -61.9377, z = -129.2077, angle = -161.2728, collision = h0014B0
x = 136.2831, y = -61.90388, z = -128.2576, angle = 169.1707, collision = h0014B0
x = 136.0247, y = -61.77875, z = -126.9051, angle = 127.0834, collision = h0014B0
x = 135.4953, y = -61.81079, z = -125.7223, angle = 130.0125, collision = h0014B0
x = 134.7097, y = -61.86924, z = -125.0718, angle = 141.9006, collision = h0014B0
x = 136.5542, y = -61.90322, z = -124.8048, angle = 156.8677, collision = h0014B0
x = 136.0627, y = -62.0026, z = -123.7999, angle = 127.7661, collision = h0014B0
x = 134.9829, y = -62.02964, z = -123.5217, angle = 91.57757, collision = h0014B0
x = 133.9546, y = -62.07278, z = -123.0628, angle = 49.02312, collision = h0014B0
x = 132.9026, y = -62.18334, z = -123.7715, angle = 43.23765, collision = h0014B0
x = 133.0636, y = -62.02845, z = -124.7604, angle = -53.21861, collision = h0014B0
x = 134.0587, y = -61.94919, z = -124.2804, angle = -124.8281, collision = h0014B0
x = 137.6228, y = -61.87654, z = -125.0967, angle = -76.02901, collision = h0014B0
x = 138.9188, y = -61.85847, z = -125.3419, angle = -112.0186, collision = h0014B0
x = 140.2324, y = -61.74377, z = -124.6978, angle = -150.3121, collision = h0014B0
x = 140.8688, y = -61.64482, z = -123.5664, angle = -178.7238, collision = h0014B0
x = 140.8014, y = -61.79181, z = -122.1003, angle = 140.0389, collision = h0014B0
x = 140.0119, y = -61.94117, z = -121.0497, angle = 137.7762, collision = h0014B0
x = 139.0048, y = -62.11971, z = -119.9544, angle = 153.1478, collision = h0014B0
x = 138.5693, y = -62.3583, z = -118.9207, angle = -132.8261, collision = h0014B0
x = 139.2044, y = -62.10184, z = -117.997, angle = -108.6178, collision = h0014B0
x = 140.5715, y = -62.71528, z = -117.0282, angle = -106.7381, collision = h0014B0
x = 141.6122, y = -62.70704, z = -116.6927, angle = -105.1021, collision = h0014B0
x = 142.9995, y = -62.66604, z = -116.3033, angle = -104.7323, collision = h0014B0
x = 144.2379, y = -62.62428, z = -115.9772, angle = -98.96162, collision = h0014B0
x = 145.4164, y = -62.55692, z = -115.7787, angle = -111.5197, collision = h0014B0
x = 146.5954, y = -62.52336, z = -115.2915, angle = -164.2175, collision = h0014B0
x = 147.0021, y = -62.64443, z = -114.2459, angle = -170.5966, collision = h0014B0
x = 147.6599, y = -62.66193, z = -112.5776, angle = -171.1511, collision = h0014B0
x = 147.9238, y = -62.47245, z = -111.2907, angle = -124.4124, collision = h0014B0
x = 148.9601, y = -62.08059, z = -110.5193, angle = -121.0438, collision = h0014B0
x = 149.9498, y = -61.82097, z = -109.9246, angle = 99.87198, collision = h0014B0
x = 148.5508, y = -62.4847, z = -108.8108, angle = 80.67342, collision = h0014B0
x = 147.5487, y = -62.541, z = -108.9177, angle = 104.7836, collision = h0014B0
x = 146.4961, y = -62.65757, z = -108.4398, angle = 168.3561, collision = h0014B0
x = 146.2451, y = -62.68191, z = -106.9794, angle = -177.9662, collision = h0014B0
x = 146.2898, y = -62.71022, z = -105.6575, angle = 169.937, collision = h0014B0
x = 145.8821, y = -62.65985, z = -104.2615, angle = 146.9966, collision = h0014B0
x = 145.1899, y = -62.60508, z = -103.1356, angle = 154.2523, collision = h0014B0
x = 144.5567, y = -62.61627, z = -101.7847, angle = 159.2887, collision = h0014B0
x = 144.1509, y = -62.51047, z = -100.7062, angle = 152.985, collision = h0014B0
x = 143.6698, y = -62.41749, z = -99.61044, angle = 133.6438, collision = h0014B0
x = 142.7865, y = -62.19834, z = -98.68036, angle = 127.4458, collision = h0014B0
x = 141.6574, y = -61.69344, z = -97.78577, angle = 137.162, collision = h0014B0
x = 140.8853, y = -61.40748, z = -97.06171, angle = 82.40308, collision = h0014B0
x = 139.5624, y = -61.64314, z = -96.9598, angle = 82.40308, collision = h0014B0
x = 138.5061, y = -61.77245, z = -96.4528, angle = 102.5087, collision = h0014B0
x = 137.2666, y = -61.83102, z = -96.52739, angle = 70.65083, collision = h0014B0
x = 136.1193, y = -61.97807, z = -97.03611, angle = 33.3494, collision = h0014B0
x = 135.4221, y = -62.30656, z = -98.15113, angle = 9.868708, collision = h0014B0
x = 135.1817, y = -62.48822, z = -99.37246, angle = 30.98041, collision = h0014B0
x = 134.678, y = -62.68763, z = -100.389, angle = 30.49322, collision = h0014B0
x = 134.109, y = -62.94767, z = -101.3548, angle = 30.0444, collision = h0014B0
x = 133.3651, y = -63.47313, z = -102.6311, angle = 22.45251, collision = h0014B0
x = 132.7612, y = -63.44037, z = -103.8778, angle = -0.1631322, collision = h0014B0
x = 132.6543, y = -62.92068, z = -105.0236, angle = 6.53865, collision = h0014B0
x = 132.6135, y = -62.60096, z = -106.0808, angle = 49.77461, collision = h0014B0
x = 131.4603, y = -62.33102, z = -107.2578, angle = 102.4882, collision = h0014B0
x = 130.3657, y = -62.34352, z = -107.1772, angle = 139.2473, collision = h0014B0
x = 129.4302, y = -62.75782, z = -106.1587, angle = -160.6514, collision = h0014B0
x = 130.1396, y = -63.6129, z = -104.3699, angle = 176.6479, collision = h0014B0
x = 130.329, y = -63.82785, z = -103.1729, angle = 155.2568, collision = h0014B0
x = 130.0188, y = -63.93108, z = -102.1672, angle = 112.0644, collision = h0014B0
x = 128.6254, y = -64.36238, z = -101.3196, angle = 88.37708, collision = h0014B0
x = 127.5668, y = -64.28182, z = -101.2887, angle = 103.0945, collision = h0014B0
x = 126.5597, y = -63.70559, z = -101.0487, angle = 166.4917, collision = h0019B0
x = 126.2297, y = -63.74369, z = -100.0674, angle = -169.1052, collision = h0019B0
x = 126.3868, y = -63.86528, z = -98.42094, angle = -147.4695, collision = h0019B0
x = 127.0384, y = -63.86388, z = -97.32705, angle = -124.7706, collision = h0019B0
x = 127.9704, y = -64.00508, z = -96.59114, angle = -113.8284, collision = h0019B0
x = 129.1608, y = -64.23095, z = -96.04903, angle = -113.8663, collision = h0014B0
x = 130.4389, y = -64.29695, z = -95.50279, angle = -106.6047, collision = h0014B0
x = 131.5001, y = -64.48813, z = -95.17753, angle = -148.3826, collision = h0014B0
x = 132.2643, y = -64.41921, z = -94.19902, angle = 148.42, collision = h0014B0
x = 131.7375, y = -64.4353, z = -92.95443, angle = 130.4533, collision = h0019B0
x = 130.7631, y = -64.35043, z = -92.07957, angle = 119.464, collision = h0019B0
x = 129.7442, y = -64.24886, z = -91.42405, angle = 72.16508, collision = h0019B0
x = 128.5382, y = -64.11443, z = -91.70444, angle = 36.5908, collision = h0019B0
x = 127.7463, y = -64.0022, z = -92.61027, angle = 9.905509, collision = h0019B0
x = 127.4355, y = -63.95335, z = -93.85155, angle = 48.62317, collision = h0019B0
x = 126.4741, y = -63.79063, z = -94.86856, angle = 78.016, collision = h0019B0
x = 125.4326, y = -63.66953, z = -95.15362, angle = 96.16431, collision = h0019B0
x = 124.0877, y = -63.39203, z = -95.10052, angle = 100.7587, collision = h0019B0
x = 122.7464, y = -63.07395, z = -94.84705, angle = 101.7187, collision = h0019B0
x = 121.6774, y = -62.77916, z = -94.6337, angle = 96.27151, collision = h0019B0
x = 120.264, y = -62.37851, z = -94.46245, angle = 96.05041, collision = h0019B0
x = 118.9769, y = -62.00032, z = -94.3346, angle = 94.74952, collision = h0019B0
x = 117.7436, y = -61.62045, z = -94.15436, angle = 86.02238, collision = h0019B0
x = 116.4697, y = -61.17196, z = -94.24088, angle = 69.92522, collision = h0019B0
x = 115.1209, y = -60.33089, z = -94.71978, angle = 64.68443, collision = h0019B0
x = 114.1557, y = -59.73886, z = -95.17459, angle = 77.48035, collision = h0019B0
x = 112.8253, y = -58.93, z = -95.49511, angle = 92.01875, collision = h0019B0
x = 111.4928, y = -58.43454, z = -95.45233, angle = 91.63908, collision = h0019B0
x = 110.3897, y = -57.94756, z = -95.41606, angle = 92.29926, collision = h0019B0
x = 108.9926, y = -57.23687, z = -95.36269, angle = 90.17919, collision = h0019B0
x = 107.6832, y = -56.57213, z = -95.33273, angle = 90.43906, collision = h0019B0
x = 106.4612, y = -56.0602, z = -95.32618, angle = 91.11489, collision = h0019B0
x = 105.1789, y = -55.52018, z = -95.30254, angle = 87.47904, collision = h0019B0
x = 103.74, y = -54.92981, z = -95.36581, angle = 88.15532, collision = h0019B0
x = 102.6781, y = -54.49223, z = -95.40189, angle = 88.6282, collision = h0019B0
x = 101.5341, y = -54.02178, z = -95.43005, angle = 88.36364, collision = h0019B0
x = 100.0487, y = -53.40131, z = -95.50615, angle = 88.35488, collision = h0019B0
x = 98.72756, y = -52.65761, z = -95.56305, angle = 84.52516, collision = h0019B0
x = 97.25314, y = -52.03037, z = -95.7477, angle = 74.7492, collision = h0019B0
x = 95.9924, y = -51.50154, z = -96.14173, angle = 75.43449, collision = h0019B0
x = 94.95467, y = -51.14092, z = -96.4033, angle = 89.87511, collision = h0019B0
x = 93.8356, y = -50.65125, z = -96.44373, angle = 96.77243, collision = h0019B0
x = 92.49886, y = -50.04985, z = -96.32404, angle = 100.0506, collision = h0019B0
x = 91.17045, y = -49.2865, z = -96.09349, angle = 89.31937, collision = h0019B0
x = 90.02193, y = -48.64656, z = -96.04903, angle = 67.26296, collision = h0019B0
x = 88.80522, y = -48.44628, z = -96.48765, angle = 51.15204, collision = h0019B0
x = 87.67355, y = -48.04918, z = -97.36179, angle = 53.46795, collision = h0019B0
x = 86.82094, y = -47.69662, z = -98.0207, angle = 53.66798, collision = h0019B0
x = 85.66224, y = -47.30953, z = -98.87336, angle = 53.93802, collision = h0019B0
x = 84.62683, y = -47.00956, z = -99.62791, angle = 54.19877, collision = h0019B0
x = 83.66978, y = -46.5758, z = -100.3192, angle = 60.24355, collision = h0019B0
x = 82.53698, y = -46.09709, z = -100.9917, angle = 78.72775, collision = h0019B0
x = 81.20818, y = -45.39704, z = -101.3314, angle = 82.21677, collision = h0019B0
x = 80.09436, y = -44.8514, z = -101.493, angle = 84.90789, collision = h0019B0
x = 78.78864, y = -44.25439, z = -101.6321, angle = 54.37751, collision = h0019B0
x = 77.59277, y = -43.83616, z = -102.3516, angle = 51.11729, collision = h0019B0
x = 76.73777, y = -43.49383, z = -103.0326, angle = 56.51992, collision = h0019B0
x = 75.52736, y = -43.01933, z = -103.8122, angle = 73.50429, collision = h0019B0
x = 74.30782, y = -42.52483, z = -104.1887, angle = 93.40356, collision = h0019B0
x = 72.87497, y = -42.08051, z = -104.1503, angle = 97.67821, collision = h0019B0
x = 71.48538, y = -41.97289, z = -104.0114, angle = 92.76115, collision = h0019B0
x = 69.99921, y = -41.97289, z = -103.9552, angle = 38.87648, collision = h0019B0
x = 69.3311, y = -41.97289, z = -104.715, angle = -4.780518, collision = h0019B0
x = 70.00228, y = -41.97289, z = -105.826, angle = -51.14144, collision = h0019B0
x = 69.86961, y = -41.51379, z = -106.979, angle = 44.92603, collision = h0019B0
x = 69.28412, y = -40.98471, z = -107.5626, angle = 58.8124, collision = h0019B0
x = 68.46569, y = -40.36059, z = -108.1183, angle = 59.32257, collision = h0019B0
x = 67.87438, y = -39.77462, z = -108.824, angle = 21.01963, collision = h0019B0
x = 67.54673, y = -39.22034, z = -109.7323, angle = 36.22355, collision = h0019B0
x = 66.89346, y = -38.60145, z = -110.4478, angle = 46.02417, collision = h0019B0
x = 65.83669, y = -38.61588, z = -109.317, angle = -163.1565, collision = h0019B0
x = 66.66211, y = -39.33796, z = -108.548, angle = -127.7141, collision = h0019B0
x = 71.13337, y = -42.01015, z = -106.6176, angle = -100.0325, collision = h0019B0
x = 72.29151, y = -41.97289, z = -106.4154, angle = 15.61112, collision = h0019B0
x = 71.62102, y = -41.97289, z = -107.4913, angle = 27.15, collision = h0019B0
x = 71.01118, y = -41.97289, z = -108.7237, angle = 27.90504, collision = h0019B0
x = 70.51818, y = -41.97289, z = -109.6019, angle = 25.63702, collision = h0019B0
x = 69.9045, y = -41.97289, z = -110.7668, angle = 42.27159, collision = h0019B0
x = 69.08884, y = -41.97289, z = -111.9886, angle = -12.12853, collision = h0019B0
x = 69.27268, y = -41.97289, z = -113.2939, angle = -19.24482, collision = h0019B0
x = 69.84811, y = -41.97289, z = -114.6491, angle = -40.90374, collision = h0019B0
x = 70.60136, y = -41.97289, z = -115.7322, angle = 30.28039, collision = h0019B0
x = 69.96532, y = -41.97289, z = -116.8798, angle = 59.57634, collision = h0019B0
x = 70.27873, y = -41.97289, z = -113.7146, angle = -165.7895, collision = h0019B0
x = 70.66984, y = -41.97289, z = -112.1916, angle = -164.3309, collision = h0019B0
x = 70.92487, y = -41.97289, z = -110.5381, angle = -155.513, collision = h0019B0
x = 71.81363, y = -42.02903, z = -105.1208, angle = 135.2258, collision = h0019B0
x = 69.1272, y = -41.97289, z = -103.4526, angle = 112.2544, collision = h0019B0
x = 68.23748, y = -41.97289, z = -104.0842, angle = 50.99984, collision = h0019B0
x = 67.19512, y = -41.97289, z = -104.8978, angle = 43.91623, collision = h0019B0
x = 73.5121, y = -42.22179, z = -103.3502, angle = -68.9462, collision = h0019B0
x = 78.50693, y = -44.21492, z = -102.8576, angle = -72.94238, collision = h0019B0
x = 79.76629, y = -44.81042, z = -103.1768, angle = -81.57268, collision = h0019B0
x = 81.22278, y = -45.5368, z = -103.3788, angle = -116.3408, collision = h0019B0
x = 82.34816, y = -46.08543, z = -102.7481, angle = -138.6863, collision = h0019B0
x = 83.38499, y = -46.51116, z = -101.6842, angle = -133.3272, collision = h0019B0
x = 88.76879, y = -48.6366, z = -97.5084, angle = -16.04843, collision = h0019B0
x = 89.18963, y = -48.93405, z = -98.65588, angle = 6.631362, collision = h0019B0
x = 89.13506, y = -49.14946, z = -99.83023, angle = 4.329179, collision = h0019B0
x = 89.04878, y = -49.28794, z = -101.0686, angle = -10.16265, collision = h0019B0
x = 89.18234, y = -49.39539, z = -102.4641, angle = -9.209458, collision = h0019B0
x = 89.38451, y = -49.54124, z = -103.6524, angle = -14.89704, collision = h0019B0
x = 89.64041, y = -49.7125, z = -104.7708, angle = -52.0531, collision = h0019B0
x = 90.23231, y = -49.91704, z = -105.7067, angle = -71.32793, collision = h0019B0
x = 92.22925, y = -51.0428, z = -106.4711, angle = -89.16163, collision = h0019B0
x = 94.52359, y = -53.1266, z = -107.0932, angle = -89.16163, collision = h0019B0
x = 94.84795, y = -53.64036, z = -108.0916, angle = -33.8475, collision = h0019B0
x = 95.49066, y = -54.1518, z = -109.265, angle = -17.73371, collision = h0019B0
x = 95.9915, y = -54.64444, z = -110.4542, angle = 20.98882, collision = h0019B0
x = 95.64111, y = -54.72987, z = -111.5586, angle = 21.57754, collision = h0019B0
x = 95.16618, y = -54.83077, z = -112.7636, angle = 22.75595, collision = h0019B0
x = 94.72166, y = -54.8921, z = -113.9083, angle = -6.268174, collision = h0019B0
x = 94.71668, y = -55.19495, z = -115.1595, angle = -16.74771, collision = h0019B0
x = 95.07366, y = -55.70395, z = -116.3962, angle = -29.54622, collision = h0019B0
x = 95.46678, y = -56.24829, z = -117.3087, angle = -44.7482, collision = h0019B0
x = 96.93509, y = -57.95744, z = -119.1829, angle = 3.006554, collision = h0019B0
x = 97.252, y = -58.44259, z = -120.349, angle = 37.06733, collision = h0019B0
x = 96.30376, y = -58.44762, z = -121.5985, angle = 34.92199, collision = h0019B0
x = 95.48162, y = -58.41648, z = -122.6594, angle = -33.56259, collision = h0019B0
x = 96.07645, y = -58.95354, z = -123.6809, angle = -62.22758, collision = h0019B0
x = 94.43958, y = -57.70456, z = -121.705, angle = 100.2415, collision = h0019B0
x = 93.27448, y = -57.1853, z = -121.6517, angle = 8.275894, collision = h0019B0
x = 92.96378, y = -57.37018, z = -122.7038, angle = -32.4905, collision = h0019B0
x = 94.40416, y = -58.91395, z = -125.1263, angle = -32.15694, collision = h0019B0
x = 97.5658, y = -60.35875, z = -126.3808, angle = 179.5307, collision = h0019B0
x = 96.93783, y = -59.88396, z = -125.4229, angle = 165.308, collision = h0019B0
x = 97.4164, y = -58.97958, z = -121.9463, angle = -9.381087, collision = h0019B0
x = 97.69498, y = -59.44062, z = -123.2102, angle = -14.38865, collision = h0019B0
x = 97.87714, y = -59.82348, z = -124.2938, angle = -33.73287, collision = h0019B0
x = 98.45961, y = -60.29675, z = -125.4386, angle = -57.51286, collision = h0019B0
x = 99.31239, y = -60.61919, z = -126.0984, angle = -58.12809, collision = h0019B0
x = 100.4487, y = -60.97732, z = -126.7939, angle = -57.66211, collision = h0019B0
x = 101.5427, y = -61.29325, z = -127.4892, angle = -46.76837, collision = h0019B0
x = 100.9735, y = -62.02996, z = -130.9628, angle = 55.00004, collision = h0019B0
x = 100.0439, y = -62.0516, z = -131.5948, angle = 51.53678, collision = h0019B0
x = 98.93846, y = -62.12619, z = -132.4558, angle = 22.49363, collision = h0019B0
x = 98.29202, y = -62.47987, z = -134.835, angle = 16.70296, collision = h0019B0
x = 97.97928, y = -62.64693, z = -136.0597, angle = 37.25308, collision = h0019B0
x = 97.13182, y = -62.73235, z = -137.2218, angle = 39.75446, collision = h0019B0
x = 96.45659, y = -62.71233, z = -138.0428, angle = 41.95184, collision = h0019B0
x = 94.62268, y = -62.72849, z = -143.6679, angle = -102.5372, collision = h0019B0
x = 95.69517, y = -62.57894, z = -143.6169, angle = -131.929, collision = h0019B0
x = 96.51324, y = -62.56143, z = -143.0351, angle = -133.5907, collision = h0019B0
x = 96.73152, y = -62.54373, z = -139.833, angle = 105.2136, collision = h0019B0
x = 94.97408, y = -62.25435, z = -141.052, angle = -20.59114, collision = h0019B0
x = 95.3259, y = -62.26123, z = -142.2435, angle = -83.02032, collision = h0019B0
x = 99.36092, y = -63.24352, z = -140.3141, angle = -147.8068, collision = h0019B0
x = 100.092, y = -63.37221, z = -139.1373, angle = -148.3072, collision = h0019B0
x = 100.6702, y = -63.32194, z = -138.2146, angle = -136.1018, collision = h0019B0
x = 101.6377, y = -63.26136, z = -137.1595, angle = -113.0216, collision = h0019B0
x = 105.9332, y = -64.34305, z = -136.2912, angle = -110.1047, collision = h0019B0
x = 107.2644, y = -64.70588, z = -135.8313, angle = -130.3818, collision = h0019B0
x = 108.133, y = -64.74434, z = -135.1799, angle = -145.6208, collision = h0019B0
x = 109.4866, y = -63.95286, z = -133.0807, angle = -143.4603, collision = h0019B0
x = 110.3193, y = -63.98623, z = -131.9365, angle = -136.6229, collision = h0019B0
x = 111.197, y = -64.29998, z = -130.974, angle = -124.3766, collision = h0019B0
x = 113.277, y = -64.75749, z = -129.5915, angle = -125.0379, collision = h0019B0
x = 114.357, y = -64.73253, z = -128.8196, angle = -148.4828, collision = h0019B0
x = 115.0923, y = -64.57205, z = -127.6715, angle = 167.7341, collision = h0019B0
x = 114.9566, y = -64.37228, z = -126.5976, angle = 158.1151, collision = h0019B0
x = 114.4467, y = -64.10745, z = -125.2524, angle = 169.6092, collision = h0019B0
x = 114.1709, y = -63.98448, z = -124.0002, angle = 172.3244, collision = h0019B0
x = 114.0064, y = -63.92319, z = -122.797, angle = 172.7329, collision = h0019B0
x = 113.8348, y = -63.68136, z = -121.5198, angle = 175.9888, collision = h0019B0
x = 113.7751, y = -63.10254, z = -120.8696, angle = -179.8921, collision = h0019B0
x = 113.7381, y = -62.39632, z = -120.1064, angle = -177.5038, collision = h0019B0
x = 113.7633, y = -62.07668, z = -119.0242, angle = -176.4688, collision = h0019B0
x = 113.8475, y = -61.81773, z = -117.6711, angle = -176.5185, collision = h0019B0
x = 113.9304, y = -61.35001, z = -116.309, angle = -176.7933, collision = h0019B0
x = 113.9603, y = -61.00225, z = -115.2217, angle = 144.7207, collision = h0019B0
x = 113.3251, y = -60.51836, z = -114.0951, angle = 141.5967, collision = h0019B0
x = 112.5324, y = -60.02673, z = -113.0342, angle = 151.3134, collision = h0019B0
x = 111.9468, y = -59.53996, z = -111.6854, angle = -134.8522, collision = h0019B0
x = 112.8281, y = -59.57334, z = -110.8565, angle = -60.50377, collision = h0019B0
x = 113.7271, y = -59.88974, z = -111.5863, angle = -10.31018, collision = h0019B0
x = 114.4736, y = -60.34608, z = -112.5674, angle = -33.3433, collision = h0019B0
x = 114.9817, y = -60.879, z = -113.4155, angle = -40.20748, collision = h0019B0
x = 115.9042, y = -61.26202, z = -114.5827, angle = -35.87826, collision = h0019B0
x = 116.7741, y = -61.5601, z = -115.5566, angle = -74.63024, collision = h0019B0
x = 117.7355, y = -62.13575, z = -115.8478, angle = -78.38712, collision = h0019B0
x = 119.4358, y = -63.19784, z = -116.1389, angle = -96.91075, collision = h0019B0
x = 120.723, y = -63.459, z = -116.0212, angle = -128.1318, collision = h0019B0
x = 121.8667, y = -63.67453, z = -115.2408, angle = -137.2134, collision = h0019B0
x = 122.6342, y = -63.78174, z = -114.4495, angle = -144.2328, collision = h0019B0
x = 123.4253, y = -63.95051, z = -113.3794, angle = -147.2703, collision = h0019B0
x = 124.1761, y = -64.10251, z = -112.2113, angle = -147.3912, collision = h0019B0
x = 124.7637, y = -64.23647, z = -111.2937, angle = -147.6953, collision = h0019B0
x = 125.5331, y = -64.45723, z = -110.0783, angle = -154.2138, collision = h0014B0
x = 126.1092, y = -64.38356, z = -108.9323, angle = -167.6145, collision = h0014B0
x = 126.4081, y = -64.31374, z = -107.755, angle = -167.6465, collision = h0014B0
x = 126.3993, y = -64.17451, z = -106.2393, angle = -168.3752, collision = h0014B0
x = 126.589, y = -64.17441, z = -104.853, angle = -169.1204, collision = h0014B0
x = 126.8327, y = -64.24276, z = -103.5928, angle = -170.1844, collision = h0014B0
x = 127.0428, y = -64.28842, z = -102.3994, angle = -170.3777, collision = h0019B0
x = 128.4544, y = -64.34364, z = -99.84788, angle = -157.5837, collision = h0014B0
x = 128.9583, y = -64.37825, z = -98.65241, angle = -157.0544, collision = h0014B0
x = 129.4348, y = -64.411, z = -97.52246, angle = -156.7248, collision = h0014B0
x = 129.8606, y = -64.21701, z = -94.26576, angle = 176.5231, collision = h0019B0
x = 129.7934, y = -64.25816, z = -93.17713, angle = -179.7303, collision = h0019B0
x = 130.6863, y = -64.25889, z = -90.28769, angle = -121.2544, collision = h0019B0
x = 131.8501, y = -64.36306, z = -89.5161, angle = -106.4477, collision = h0013B0
x = 133.0874, y = -64.36404, z = -89.0999, angle = -96.30293, collision = h0013B0
x = 134.2925, y = -64.25047, z = -88.89793, angle = -146.0321, collision = h0013B0
x = 135.0053, y = -64.16103, z = -88.08646, angle = -174.042, collision = h0013B0
x = 135.2001, y = -64.17052, z = -86.78225, angle = -168.5882, collision = h0013B0
x = 135.7113, y = -64.20177, z = -85.43281, angle = -121.1577, collision = h0013B0
x = 136.8713, y = -64.36226, z = -84.8161, angle = -92.28325, collision = h0013B0
x = 138.3375, y = -64.32339, z = -84.84921, angle = -79.77343, collision = h0013B0
x = 139.5745, y = -64.30453, z = -84.79892, angle = 170.2849, collision = h0013B0
x = 139.4084, y = -64.1612, z = -83.3668, angle = -165.173, collision = h0013B0
x = 139.901, y = -63.94857, z = -82.26205, angle = -58.55189, collision = h0013B0
x = 140.9305, y = -63.97572, z = -83.01458, angle = -6.825586, collision = h0013B0
x = 141.2963, y = -64.04008, z = -84.25681, angle = -60.94374, collision = h0013B0
x = 142.0838, y = -63.92044, z = -83.52902, angle = 157.3263, collision = h0013B0
x = 141.753, y = -63.82725, z = -82.11131, angle = -152.2014, collision = h0013B0
x = 142.3482, y = -63.63234, z = -80.93082, angle = -149.766, collision = h0013B0
x = 143.1881, y = -63.40517, z = -79.71443, angle = -129.2051, collision = h0013B0
x = 144.2759, y = -63.27589, z = -78.9989, angle = -52.3054, collision = h0013B0
x = 145.4334, y = -63.37105, z = -79.84308, angle = -68.57803, collision = h0013B0
x = 146.4472, y = -63.38345, z = -80.33423, angle = -83.95116, collision = h0013B0
x = 147.447, y = -63.08601, z = -80.42601, angle = -74.80945, collision = h0013B0
x = 148.9203, y = -63.1451, z = -79.27412, angle = -177.9146, collision = h0013B0
x = 148.8294, y = -62.89162, z = -77.90799, angle = 177.8225, collision = h0013B0
x = 148.7594, y = -62.73616, z = -76.44202, angle = -165.7599, collision = h0013B0
x = 149.0624, y = -62.45068, z = -75.15491, angle = -165.6674, collision = h0013B0
x = 149.4784, y = -62.09589, z = -73.73042, angle = -101.3728, collision = h0013B0
x = 150.6589, y = -61.97531, z = -73.52236, angle = -24.2681, collision = h0013B0
x = 151.2265, y = -62.10675, z = -74.85686, angle = -6.680991, collision = h0013B0
x = 151.4058, y = -62.3698, z = -76.16664, angle = -17.57039, collision = h0013B0
x = 151.3499, y = -62.13609, z = -77.4684, angle = 134.4812, collision = h0013B0
x = 149.9538, y = -62.76464, z = -77.46215, angle = 141.2105, collision = h0013B0
x = 148.1046, y = -62.4683, z = -74.72068, angle = -172.2505, collision = h0013B0
x = 148.3548, y = -62.1327, z = -73.27977, angle = -152.6274, collision = h0013B0
x = 148.981, y = -62.00983, z = -72.11755, angle = -139.4864, collision = h0013B0
x = 149.9992, y = -61.86248, z = -71.04668, angle = -82.63243, collision = h0013B0
