x = 43.63179, y = -157.5988, z = 129.7619, angle = -76.01783, collision = h0000B1
x = 69.0135, y = -209.3267, z = 29.22227, angle = -88.5287, collision = h0026B1
x = 70.07864, y = -209.9288, z = 29.00669, angle = -105.5155, collision = h0026B1
x = 71.22645, y = -210.6145, z = 29.46921, angle = -144.1805, collision = h0026B1
x = 72.07482, y = -210.9429, z = 30.55256, angle = -94.92506, collision = h0026B1
x = 72.65663, y = -210.9731, z = 29.73828, angle = 76.13487, collision = h0026B1
x = 70.53121, y = -206.4627, z = 33.88758, angle = -100.8911, collision = h0022B1
x = 71.87858, y = -206.4627, z = 34.04454, angle = -96.04437, collision = h0022B1
x = 73.22221, y = -206.4627, z = 34.29856, angle = -114.216, collision = h0022B1
x = 74.23222, y = -206.4627, z = 33.83418, angle = -76.68759, collision = h0022B1
x = 75.55576, y = -206.4626, z = 33.45778, angle = -72.74433, collision = h0022B1
x = 76.86667, y = -206.4599, z = 33.03617, angle = -58.56792, collision = h0022B1
x = 77.99185, y = -206.4556, z = 32.25317, angle = -26.98239, collision = h0022B1
x = 78.59518, y = -206.4561, z = 31.02235, angle = 29.63208, collision = h0022B1
x = 77.59421, y = -206.4597, z = 31.08197, angle = 111.0401, collision = h0022B1
x = 76.75402, y = -206.4606, z = 31.64139, angle = 77.6083, collision = h0022B1
x = 75.70753, y = -206.4627, z = 31.69296, angle = 1.012043, collision = h0022B1
x = 75.29231, y = -206.4627, z = 30.74089, angle = -33.97213, collision = h0022B1
x = 76.13712, y = -206.4654, z = 29.66358, angle = -51.0349, collision = h0022B1
x = 76.90858, y = -206.4626, z = 28.87806, angle = -57.63417, collision = h0022B1
x = 74.7696, y = -206.5591, z = 29.61345, angle = 108.9481, collision = h0022B1
x = 73.60893, y = -206.6956, z = 30.01323, angle = 117.0799, collision = h0026B1
x = 70.68771, y = -210.1662, z = 28.11207, angle = -24.11039, collision = h0026B1
x = 71.45132, y = -211.0091, z = 27.26207, angle = 14.22694, collision = h0026B1
x = 71.48682, y = -211.0091, z = 26.24427, angle = -18.1856, collision = h0026B1
x = 71.6461, y = -211.0091, z = 24.96429, angle = 35.71472, collision = h0026B1
x = 71.00219, y = -211.009, z = 24.13649, angle = 64.27178, collision = h0026B1
x = 70.02074, y = -211.0091, z = 23.26187, angle = 10.25957, collision = h0026B1
x = 69.99088, y = -211.0091, z = 21.93437, angle = -39.71979, collision = h0026B1
x = 70.91757, y = -211.0091, z = 21.01299, angle = -59.98999, collision = h0026B1
x = 71.212, y = -211.0091, z = 19.89419, angle = 28.67492, collision = h0026B1
x = 70.73667, y = -210.8576, z = 18.94893, angle = -15.97984, collision = h0026B1
x = 72.94934, y = -211.0091, z = 19.1199, angle = -94.68684, collision = h0026B1
x = 74.01319, y = -211.0091, z = 19.34405, angle = -96.41567, collision = h0026B1
x = 75.14699, y = -211.0092, z = 19.19842, angle = -93.59038, collision = h0026B1
x = 75.66097, y = -210.9782, z = 20.16026, angle = 123.5849, collision = h0026B1
x = 74.77784, y = -211.0046, z = 20.81068, angle = 118.9744, collision = h0026B1
x = 71.88509, y = -211.0086, z = 21.32635, angle = -105.0577, collision = h0026B1
x = 72.89742, y = -211.0072, z = 21.62878, angle = -68.82044, collision = h0026B1
x = 74.12106, y = -211.0056, z = 22.00337, angle = -162.0834, collision = h0026B1
x = 74.36102, y = -211.0091, z = 23.03078, angle = 159.8795, collision = h0026B1
x = 73.89536, y = -211.009, z = 24.23325, angle = 147.4641, collision = h0026B1
x = 73.12293, y = -211.0091, z = 25.55323, angle = -176.5607, collision = h0026B1
x = 73.1207, y = -211.0091, z = 26.9222, angle = 178.4412, collision = h0026B1
x = 73.04079, y = -211.0073, z = 28.28297, angle = 165.7345, collision = h0026B1
x = 73.59728, y = -210.9768, z = 29.1345, angle = -103.1989, collision = h0026B1
x = 74.76279, y = -210.9812, z = 29.63542, angle = -151.4779, collision = h0026B1
x = 75.26058, y = -210.9843, z = 30.57238, angle = -128.2349, collision = h0026B1
x = 76.2725, y = -211.0091, z = 30.56506, angle = -71.34668, collision = h0026B1
x = 77.57782, y = -211.0091, z = 30.17487, angle = -82.60737, collision = h0026B1
x = 78.94577, y = -211.0091, z = 29.99505, angle = -93.44164, collision = h0026B1
x = 79.99633, y = -211.0091, z = 30.0705, angle = -170.3425, collision = h0026B1
x = 80.01647, y = -211.0091, z = 31.318, angle = 122.2965, collision = h0026B1
x = 79.03206, y = -211.0091, z = 32.23017, angle = -143.2896, collision = h0026B1
x = 79.81835, y = -211.0091, z = 33.2108, angle = -77.43425, collision = h0026B1
x = 81.10416, y = -211.0091, z = 32.90026, angle = -83.54976, collision = h0026B1
x = 82.13179, y = -211.0091, z = 32.76241, angle = -154.3315, collision = h0026B1
x = 82.34087, y = -211.0091, z = 33.85754, angle = 113.0198, collision = h0026B1
x = 81.33893, y = -211.0091, z = 34.72651, angle = -172.4928, collision = h0026B1
x = 81.65972, y = -211.0091, z = 35.97648, angle = -126.293, collision = h0026B1
x = 82.76849, y = -211.0091, z = 36.79499, angle = -123.1852, collision = h0026B1
x = 83.68613, y = -211.0117, z = 37.34239, angle = -79.96239, collision = h0026B1
x = 84.8039, y = -211.019, z = 36.82408, angle = -6.991955, collision = h0026B1
x = 84.97282, y = -211.0311, z = 35.45809, angle = -64.58521, collision = h0026B1
x = 86.0966, y = -211.0318, z = 34.9562, angle = -155.006, collision = h0026B1
x = 86.46094, y = -211.018, z = 36.15612, angle = 151.9305, collision = h0026B1
x = 85.73885, y = -211.0123, z = 37.48965, angle = -146.4666, collision = h0026B1
x = 86.20393, y = -211.1883, z = 38.45789, angle = -164.6404, collision = h0026B1
x = 85.68398, y = -211.4158, z = 39.47825, angle = 171.702, collision = h0026B1
x = 85.50851, y = -211.6958, z = 40.62902, angle = 170.5261, collision = h0025B1
x = 85.25331, y = -211.9547, z = 41.76538, angle = 156.3935, collision = h0025B1
x = 84.69907, y = -212.3773, z = 42.80216, angle = 138.4008, collision = h0025B1
x = 83.96991, y = -212.705, z = 43.5645, angle = 136.8028, collision = h0025B1
x = 83.02764, y = -212.9495, z = 44.5624, angle = 132.0472, collision = h0025B1
x = 81.98319, y = -213.2742, z = 45.45989, angle = 105.526, collision = h0025B1
x = 80.97408, y = -213.6354, z = 45.71844, angle = 86.38105, collision = h0025B1
x = 79.61237, y = -214.0865, z = 45.80456, angle = 103.1026, collision = h0025B1
x = 78.26958, y = -214.2421, z = 46.1081, angle = 94.97704, collision = h0025B1
x = 76.89719, y = -214.313, z = 46.16627, angle = 56.51635, collision = h0025B1
x = 75.77477, y = -214.313, z = 45.40767, angle = 31.92948, collision = h0025B1
x = 75.19946, y = -214.3131, z = 44.51258, angle = 1.191909, collision = h0025B1
x = 75.25924, y = -214.3131, z = 43.1642, angle = -49.46266, collision = h0025B1
x = 76.33819, y = -214.3131, z = 42.42491, angle = -115.979, collision = h0025B1
x = 77.40135, y = -214.3131, z = 43.11187, angle = -152.9746, collision = h0025B1
x = 77.91045, y = -214.3131, z = 44.37959, angle = 112.8186, collision = h0025B1
x = 76.66368, y = -214.313, z = 44.62907, angle = 34.54921, collision = h0025B1
x = 75.04083, y = -214.3131, z = 46.34635, angle = 132.6902, collision = h0025B1
x = 74.12421, y = -214.3121, z = 46.81578, angle = 49.15138, collision = h0025B1
x = 73.90418, y = -214.3131, z = 45.6253, angle = 6.040701, collision = h0025B1
x = 74.03078, y = -214.3131, z = 44.45918, angle = -15.27139, collision = h0025B1
x = 74.70402, y = -214.3131, z = 42.30648, angle = -59.7748, collision = h0025B1
x = 85.15192, y = -211.1246, z = 38.4953, angle = 2.370841, collision = h0026B1
x = 83.79499, y = -211.0111, z = 35.36014, angle = 61.48986, collision = h0026B1
x = 79.499, y = -211.0091, z = 28.95585, angle = 0.3189698, collision = h0026B1
x = 79.51698, y = -211.0091, z = 27.58726, angle = -9.620677, collision = h0026B1
x = 80.2644, y = -211.0091, z = 26.63783, angle = 29.81398, collision = h0026B1
x = 78.30222, y = -211.0091, z = 27.75968, angle = 58.16784, collision = h0026B1
x = 77.10452, y = -211.0091, z = 27.08671, angle = 59.33783, collision = h0026B1
x = 76.18118, y = -211.0091, z = 26.54131, angle = 64.83979, collision = h0026B1
x = 75.01311, y = -211.0091, z = 25.83993, angle = 28.2402, collision = h0026B1
x = 72.5182, y = -211.009, z = 22.63349, angle = 55.47741, collision = h0026B1
x = 70.11699, y = -211.0091, z = 20.37016, angle = 30.75998, collision = h0026B1
x = 75.91029, y = -210.9907, z = 21.24652, angle = -171.9213, collision = h0026B1
x = 76.28534, y = -211.0159, z = 18.98583, angle = -67.92234, collision = h0026B1
x = 74.94475, y = -211.009, z = 24.13861, angle = -143.2549, collision = h0026B1
x = 80.46706, y = -211.0091, z = 25.5098, angle = -10.40133, collision = h0026B1
x = 80.80238, y = -211.0156, z = 24.43825, angle = -21.72589, collision = h0026B1
x = 81.06232, y = -211.0146, z = 23.31278, angle = 10.26877, collision = h0026B1
x = 80.87649, y = -211.0104, z = 22.223, angle = 16.90316, collision = h0026B1
x = 80.32281, y = -211.0379, z = 21.22861, angle = 33.76669, collision = h0026B1
x = 79.73685, y = -211.0704, z = 20.31146, angle = 29.28041, collision = h0026B1
x = 77.72846, y = -215.3997, z = 17.53906, angle = 28.46242, collision = h0028B1
x = 77.54664, y = -215.448, z = 18.70229, angle = -178.8088, collision = h0028B1
x = 77.25907, y = -215.4479, z = 19.73429, angle = 126.9859, collision = h0028B1
x = 76.30481, y = -215.4479, z = 20.33084, angle = 109.1574, collision = h0028B1
x = 75.12144, y = -215.4479, z = 20.70873, angle = 101.5859, collision = h0028B1
x = 73.76263, y = -215.4479, z = 20.93761, angle = 95.49865, collision = h0028B1
x = 72.38998, y = -215.4479, z = 20.94503, angle = 74.10268, collision = h0028B1
x = 71.35422, y = -215.3875, z = 20.65879, angle = 100.0939, collision = h0028B1
x = 71.16006, y = -215.4479, z = 21.65305, angle = 172.0835, collision = h0028B1
x = 73.05418, y = -215.4479, z = 21.95778, angle = -103.4217, collision = h0028B1
x = 74.39273, y = -215.4479, z = 21.99566, angle = -81.35474, collision = h0028B1
x = 75.44621, y = -215.4479, z = 19.58216, angle = -32.49725, collision = h0028B1
x = 76.34918, y = -215.4479, z = 18.60978, angle = -92.64182, collision = h0028B1
x = 78.79216, y = -215.4447, z = 18.66388, angle = -47.11232, collision = h0028B1
x = 79.67484, y = -215.4364, z = 17.69974, angle = -0.7080174, collision = h0028B1
x = 79.6271, y = -215.4214, z = 16.34392, angle = -6.710715, collision = h0029B1
x = 79.86199, y = -215.3696, z = 15.03718, angle = -81.32586, collision = h0029B1
x = 81.17121, y = -215.2935, z = 14.91718, angle = -108.454, collision = h0029B1
x = 82.15933, y = -215.3398, z = 15.31439, angle = -170.6166, collision = h0029B1
x = 82.27617, y = -215.4207, z = 16.60777, angle = 120.7221, collision = h0029B1
x = 81.12016, y = -215.4316, z = 17.30322, angle = 107.2742, collision = h0029B1
x = 77.58659, y = -215.4479, z = 20.78454, angle = 165.7756, collision = h0028B1
x = 78.47859, y = -215.4479, z = 21.28049, angle = -148.6539, collision = h0028B1
x = 79.06751, y = -215.4479, z = 22.1636, angle = -158.642, collision = h0028B1
x = 79.64482, y = -215.4479, z = 23.41141, angle = -175.4519, collision = h0028B1
x = 80.60183, y = -215.4558, z = 23.93886, angle = -101.9116, collision = h0027B1
x = 81.96862, y = -215.3008, z = 24.37842, angle = -126.3851, collision = h0027B1
x = 82.80901, y = -214.9391, z = 25.10009, angle = -153.18, collision = h0027B1
x = 82.65405, y = -214.5115, z = 26.10649, angle = -160.2105, collision = h0027B1
x = 83.15766, y = -214.0401, z = 27.15184, angle = -142.7002, collision = h0027B1
x = 83.38561, y = -213.6653, z = 28.13408, angle = 165.4861, collision = h0027B1
x = 83.06797, y = -213.2914, z = 29.47483, angle = -176.6378, collision = h0027B1
x = 83.55675, y = -212.9386, z = 30.43347, angle = -139.062, collision = h0027B1
x = 84.22923, y = -212.5403, z = 31.26692, angle = -141.5202, collision = h0027B1
x = 85.05645, y = -211.9424, z = 32.36821, angle = -145.6189, collision = h0027B1
x = 85.85605, y = -211.1974, z = 33.48934, angle = -158.8079, collision = h0026B1
x = 83.63332, y = -211.0091, z = 34.11602, angle = -5.978861, collision = h0026B1
x = 80.09872, y = -211.0156, z = 22.97819, angle = 43.8233, collision = h0026B1
x = 79.24522, y = -211.0119, z = 23.77683, angle = 150.2083, collision = h0026B1
x = 78.37523, y = -211.0091, z = 24.79447, angle = 93.09523, collision = h0026B1
x = 77.31979, y = -211.0091, z = 24.90664, angle = 88.26254, collision = h0026B1
x = 75.98469, y = -211.009, z = 24.67126, angle = 43.81954, collision = h0026B1
x = 73.33858, y = -211.0075, z = 20.49163, angle = -58.97189, collision = h0026B1
x = 76.7002, y = -211.0091, z = 28.13324, angle = -163.9715, collision = h0026B1
x = 83.19715, y = -211.0091, z = 32.79001, angle = -117.9273, collision = h0026B1
x = 84.42605, y = -211.0302, z = 33.40987, angle = -139.4383, collision = h0026B1
x = 85.13972, y = -211.0415, z = 34.19675, angle = -158.3456, collision = h0026B1
x = 86.96889, y = -211.0202, z = 34.09337, angle = 5.666352, collision = h0026B1
x = 83.81563, y = -214.3334, z = 26.25261, angle = 20.55793, collision = h0027B1
x = 77.56748, y = -215.4479, z = 21.88319, angle = 60.4918, collision = h0028B1
x = 75.70023, y = -215.4479, z = 22.21452, angle = -144.9331, collision = h0028B1
x = 76.77729, y = -215.4479, z = 22.56906, angle = -126.345, collision = h0028B1
x = 77.9163, y = -215.4479, z = 23.19746, angle = -141.5147, collision = h0028B1
x = 78.2299, y = -211.0091, z = 29.24042, angle = 44.50621, collision = h0026B1
x = 75.26424, y = -210.9966, z = 27.91356, angle = 89.10773, collision = h0026B1
x = 71.93288, y = -211.009, z = 23.73389, angle = 4.187329, collision = h0026B1
x = 75.17171, y = -211.006, z = 22.24943, angle = 175.1965, collision = h0026B1
x = 79.69251, y = -211.0096, z = 24.76674, angle = 97.77542, collision = h0026B1
x = 74.67083, y = -211.003, z = 26.8404, angle = 155.1132, collision = h0026B1
x = 73.89743, y = -210.9953, z = 27.55735, angle = 90.08554, collision = h0026B1
x = 71.54167, y = -210.67, z = 28.36683, angle = 163.0755, collision = h0026B1
x = 74.99277, y = -206.4626, z = 34.49395, angle = -56.76266, collision = h0022B1
x = 76.57372, y = -206.4604, z = 34.19999, angle = 119.2064, collision = h0022B1
x = 72.33162, y = -206.4627, z = 35.07162, angle = 115.8752, collision = h0022B1
x = 74.41564, y = -206.4607, z = 39.2644, angle = -108.0612, collision = h0022B1
x = 81.89156, y = -202.4963, z = 38.59465, angle = 12.0709, collision = h0021B1
x = 81.80922, y = -202.3281, z = 36.29122, angle = -32.02946, collision = h0021B1
x = 82.40656, y = -202.3281, z = 35.45568, angle = -40.71451, collision = h0021B1
x = 86.78867, y = -202.3273, z = 31.06237, angle = -35.61924, collision = h0021B1
x = 87.52177, y = -202.6495, z = 30.30947, angle = -49.54229, collision = h0030B1
x = 90.20731, y = -209.6458, z = 27.91607, angle = -49.54229, collision = h0030B1
x = 91.20808, y = -209.7738, z = 27.70229, angle = -71.89372, collision = h0030B1
x = 92.05344, y = -209.8543, z = 27.06368, angle = -26.97266, collision = h0030B1
x = 92.68188, y = -209.8666, z = 26.04697, angle = -10.46124, collision = h0030B1
x = 92.4508, y = -209.8125, z = 25.01876, angle = -4.298703, collision = h0030B1
x = 92.66802, y = -209.7744, z = 23.62141, angle = -3.879028, collision = h0030B1
x = 92.76933, y = -209.7196, z = 22.09233, angle = 4.154026, collision = h0030B1
x = 92.68182, y = -209.5763, z = 20.71986, angle = 13.04558, collision = h0030B1
x = 92.34637, y = -209.6466, z = 19.3836, angle = 11.86852, collision = h0030B1
x = 92.09119, y = -209.9842, z = 18.03526, angle = -0.449686, collision = h0030B1
x = 92.02048, y = -210.0503, z = 16.66522, angle = 29.11629, collision = h0030B1
x = 91.18314, y = -209.9222, z = 15.41321, angle = 83.11303, collision = h0030B1
x = 89.87296, y = -209.828, z = 15.31622, angle = 82.62936, collision = h0030B1
x = 88.50952, y = -209.8691, z = 15.2307, angle = 77.7479, collision = h0030B1
x = 87.16166, y = -209.9715, z = 14.9443, angle = 93.20591, collision = h0030B1
x = 85.93095, y = -210.0196, z = 15.30455, angle = 133.1138, collision = h0030B1
x = 85.15792, y = -210.1004, z = 16.03987, angle = 85.54623, collision = h0030B1
x = 83.86879, y = -209.9478, z = 15.92119, angle = 51.8846, collision = h0030B1
x = 82.79685, y = -209.7794, z = 15.05496, angle = 47.01203, collision = h0030B1
x = 81.74937, y = -209.6727, z = 14.16574, angle = 98.59554, collision = h0030B1
x = 80.43609, y = -209.6736, z = 14.38967, angle = 120.1325, collision = h0030B1
x = 79.47659, y = -209.6794, z = 14.85674, angle = 81.2141, collision = h0030B1
x = 78.1467, y = -209.5789, z = 14.598, angle = 27.03579, collision = h0030B1
x = 78.2914, y = -209.3445, z = 12.94413, angle = -39.32036, collision = h0030B1
x = 78.95509, y = -209.304, z = 12.04244, angle = 6.740919, collision = h0030B1
x = 78.90614, y = -209.3266, z = 10.764, angle = 0.596016, collision = h0030B1
x = 78.81278, y = -209.3349, z = 9.409237, angle = 7.798601, collision = h0030B1
x = 79.12912, y = -209.4585, z = 8.110024, angle = -55.39234, collision = h0030B1
x = 80.17246, y = -209.6837, z = 7.709454, angle = -99.72215, collision = h0030B1
x = 81.22585, y = -209.6869, z = 8.092327, angle = -122.7018, collision = h0030B1
x = 82.22159, y = -209.6514, z = 8.748041, angle = -137.6724, collision = h0030B1
x = 82.99165, y = -209.627, z = 9.858132, angle = -164.8466, collision = h0030B1
x = 83.33725, y = -209.6378, z = 11.1922, angle = -170.5098, collision = h0030B1
x = 83.56405, y = -209.6799, z = 12.54938, angle = -116.4708, collision = h0030B1
x = 84.61146, y = -209.8794, z = 12.84506, angle = 15.45567, collision = h0030B1
x = 84.6693, y = -209.78, z = 10.73073, angle = -68.00621, collision = h0030B1
x = 85.10353, y = -209.8046, z = 9.811783, angle = -5.955474, collision = h0030B1
x = 86.30949, y = -209.9556, z = 9.665373, angle = -122.2683, collision = h0030B1
x = 87.45222, y = -210.0248, z = 10.42971, angle = -120.9223, collision = h0030B1
x = 88.67493, y = -209.8105, z = 10.99144, angle = -83.88679, collision = h0030B1
x = 89.98553, y = -209.7407, z = 11.15934, angle = -161.3779, collision = h0030B1
x = 90.10699, y = -209.7427, z = 12.50156, angle = 130.8852, collision = h0030B1
x = 89.007, y = -209.7885, z = 12.83307, angle = 58.03054, collision = h0030B1
x = 87.71632, y = -209.9044, z = 12.47581, angle = 132.3578, collision = h0030B1
x = 87.04866, y = -209.9272, z = 13.34945, angle = -157.2363, collision = h0030B1
x = 86.89938, y = -210.0474, z = 15.9377, angle = 126.6387, collision = h0030B1
x = 81.21938, y = -209.7648, z = 15.07598, angle = 115.0215, collision = h0030B1
x = 79.40397, y = -209.5395, z = 13.69413, angle = -17.13693, collision = h0030B1
x = 79.11179, y = -209.7801, z = 7.048721, angle = -11.08492, collision = h0030B1
x = 79.06365, y = -209.7862, z = 5.793023, angle = 12.80871, collision = h0030B1
x = 78.3845, y = -215.8826, z = 3.231703, angle = 9.199241, collision = h0032B1
x = 79.42603, y = -215.9928, z = 3.473752, angle = -88.72688, collision = h0032B1
x = 80.32014, y = -216.1154, z = 2.931385, angle = -3.416256, collision = h0032B1
x = 80.28108, y = -216.1941, z = 1.770721, angle = 3.81212, collision = h0032B1
x = 77.22748, y = -216.1761, z = 1.387586, angle = 28.3783, collision = h0032B1
x = 76.69874, y = -216.1986, z = 0.1496259, angle = 19.63682, collision = h0032B1
x = 76.92271, y = -216.3209, z = -0.9150991, angle = -77.95985, collision = h0032B1
x = 80.57662, y = -215.8996, z = 3.918844, angle = -166.7905, collision = h0032B1
x = 80.90282, y = -215.6512, z = 4.957703, angle = 175.2164, collision = h0032B1
x = 83.15503, y = -219.6583, z = 7.47001, angle = -138.4209, collision = h0033B1
x = 83.63081, y = -219.1513, z = 8.646591, angle = -132.0214, collision = h0031B1
x = 84.67938, y = -218.7205, z = 9.536455, angle = -130.9076, collision = h0031B1
x = 85.46156, y = -218.5588, z = 10.16297, angle = -136.9261, collision = h0031B1
x = 85.88434, y = -218.4293, z = 11.09105, angle = 178.8103, collision = h0031B1
x = 86.02567, y = -218.4424, z = 12.4512, angle = -149.614, collision = h0031B1
x = 86.73373, y = -218.4382, z = 13.63107, angle = -133.6737, collision = h0031B1
x = 87.02045, y = -218.1328, z = 10.66317, angle = -115.9491, collision = h0031B1
x = 88.26905, y = -217.454, z = 11.24792, angle = -116.0416, collision = h0031B1
x = 89.09486, y = -216.9109, z = 11.65184, angle = -115.4089, collision = h0031B1
x = 89.92879, y = -216.2807, z = 12.0402, angle = -108.5244, collision = h0031B1
x = 90.8009, y = -215.687, z = 12.3278, angle = -95.25625, collision = h0031B1
x = 91.86837, y = -215.4509, z = 12.42893, angle = -96.71613, collision = h0031B1
x = 92.46892, y = -215.4467, z = 13.45379, angle = -152.7531, collision = h0031B1
x = 93.19386, y = -215.4299, z = 14.3434, angle = -145.9306, collision = h0031B1
x = 93.94388, y = -215.447, z = 15.24887, angle = -138.631, collision = h0029B1
x = 94.74279, y = -215.4641, z = 16.12026, angle = -157.598, collision = h0029B1
x = 95.19043, y = -215.4929, z = 17.38296, angle = 148.256, collision = h0029B1
x = 94.453, y = -215.45, z = 18.52976, angle = 171.4727, collision = h0029B1
x = 95.42621, y = -215.4512, z = 19.08768, angle = -106.8459, collision = h0029B1
x = 96.40522, y = -215.4989, z = 19.98019, angle = 178.8741, collision = h0029B1
x = 96.4233, y = -215.4607, z = 21.34579, angle = 166.846, collision = h0029B1
x = 96.15858, y = -215.4479, z = 22.69894, angle = -177.7482, collision = h0029B1
x = 94.8576, y = -215.4479, z = 22.51717, angle = 64.90012, collision = h0029B1
x = 93.92464, y = -215.4479, z = 22.02035, angle = 64.90012, collision = h0029B1
x = 92.76996, y = -215.4479, z = 22.54354, angle = 171.1167, collision = h0029B1
x = 92.54829, y = -215.4479, z = 23.90283, angle = -130.5998, collision = h0029B1
x = 93.4129, y = -215.4479, z = 24.63604, angle = -134.7955, collision = h0029B1
x = 93.48161, y = -215.4479, z = 25.67231, angle = -151.1551, collision = h0029B1
x = 94.28603, y = -215.4479, z = 26.28149, angle = -151.1551, collision = h0029B1
x = 92.67652, y = -215.4479, z = 26.51827, angle = 122.446, collision = h0029B1
x = 91.57335, y = -215.4163, z = 27.01519, angle = 70.79226, collision = h0029B1
x = 94.03339, y = -215.4557, z = 27.40061, angle = 82.9911, collision = h0029B1
x = 93.88271, y = -215.4479, z = 23.47567, angle = 24.93486, collision = h0029B1
x = 91.66002, y = -215.4479, z = 22.94685, angle = 1.209094, collision = h0029B1
x = 91.6423, y = -215.4605, z = 21.64819, angle = -23.11433, collision = h0029B1
x = 92.09963, y = -215.4571, z = 20.34924, angle = 14.4787, collision = h0029B1
x = 91.70554, y = -215.4488, z = 19.06671, angle = 46.46745, collision = h0029B1
x = 90.91759, y = -215.4691, z = 18.34694, angle = 62, collision = h0029B1
x = 89.68539, y = -215.5352, z = 17.73152, angle = 74.97205, collision = h0029B1
x = 88.34476, y = -215.5292, z = 17.41006, angle = 84.79767, collision = h0029B1
x = 86.97131, y = -215.4423, z = 17.28301, angle = 85.24414, collision = h0029B1
x = 85.59457, y = -215.4189, z = 17.17145, angle = 86.28546, collision = h0029B1
x = 84.21488, y = -215.4314, z = 17.09966, angle = 118.6191, collision = h0029B1
x = 83.2504, y = -215.4303, z = 17.56227, angle = 117.1849, collision = h0029B1
x = 82.01604, y = -215.4572, z = 18.17573, angle = 113.7988, collision = h0028B1
x = 80.70022, y = -215.4394, z = 18.47426, angle = 77.44032, collision = h0028B1
x = 78.60915, y = -215.4169, z = 16.77689, angle = -28.71748, collision = h0029B1
x = 83.37543, y = -215.3898, z = 16.05224, angle = -112.2836, collision = h0029B1
x = 90.87614, y = -215.4713, z = 16.97111, angle = -50.68271, collision = h0029B1
x = 92.01233, y = -215.4479, z = 16.21109, angle = -101.4907, collision = h0029B1
x = 92.96696, y = -215.4479, z = 15.82219, angle = -1.1893, collision = h0029B1
x = 84.69443, y = -218.4741, z = 10.85706, angle = 136.9624, collision = h0031B1
x = 83.88906, y = -218.4348, z = 11.93896, angle = 172.9354, collision = h0031B1
x = 82.98929, y = -218.4418, z = 11.25902, angle = 43.06478, collision = h0031B1
x = 82.28992, y = -218.4376, z = 10.47921, angle = 20.21292, collision = h0031B1
x = 81.76023, y = -218.2469, z = 9.334052, angle = 76.85706, collision = h0031B1
x = 80.62261, y = -218.2962, z = 9.296655, angle = 34.14305, collision = h0031B1
x = 80.08845, y = -218.3235, z = 8.352448, angle = 40.88145, collision = h0031B1
x = 79.70953, y = -218.4205, z = 7.285237, angle = 7.451217, collision = h0031B1
x = 80.07103, y = -218.6052, z = 6.26594, angle = -15.15377, collision = h0031B1
x = 80.87219, y = -218.3995, z = 10.46375, angle = -146.2931, collision = h0031B1
x = 84.87705, y = -218.4297, z = 12.85952, angle = -115.7984, collision = h0031B1
x = 87.89162, y = -218.4446, z = 13.88441, angle = -100.3317, collision = h0031B1
x = 88.94326, y = -218.4478, z = 14.09382, angle = -107.1526, collision = h0031B1
x = 90.26154, y = -218.4463, z = 14.49833, angle = -106.7362, collision = h0031B1
x = 91.58312, y = -218.448, z = 14.89271, angle = -105.7119, collision = h0031B1
x = 92.92038, y = -218.4556, z = 15.22567, angle = -97.53362, collision = h0031B1
x = 94.28475, y = -218.4723, z = 15.42187, angle = -91.48154, collision = h0031B1
x = 95.37688, y = -218.4936, z = 15.09884, angle = -108.2009, collision = h0031B1
x = 95.93199, y = -218.5134, z = 14.11594, angle = -32.93808, collision = h0031B1
x = 96.57708, y = -218.4656, z = 13.3032, angle = -83.74374, collision = h0031B1
x = 97.56133, y = -218.5222, z = 13.93405, angle = -148.7264, collision = h0031B1
x = 98.29583, y = -218.63, z = 14.76023, angle = 178.3095, collision = h0031B1
x = 98.41946, y = -218.6645, z = 15.84116, angle = 131.4468, collision = h0031B1
x = 94.81586, y = -218.5216, z = 13.90339, angle = 100.5404, collision = h0031B1
x = 93.71329, y = -218.4884, z = 14.17096, angle = 101.2853, collision = h0031B1
x = 87.34534, y = -218.4471, z = 12.75254, angle = 67.61075, collision = h0031B1
x = 85.07941, y = -218.4447, z = 11.79979, angle = 60.67861, collision = h0031B1
x = 82.50459, y = -220.3241, z = 6.725877, angle = 61.59492, collision = h0033B1
x = 81.75124, y = -220.7178, z = 5.871968, angle = -5.744872, collision = h0033B1
x = 83.07144, y = -221.1033, z = 4.915728, angle = -118.2978, collision = h0033B1
x = 84.34353, y = -221.0313, z = 5.46412, angle = -82.8474, collision = h0033B1
x = 85.33976, y = -221.3369, z = 5.230354, angle = -84.05059, collision = h0033B1
x = 86.6269, y = -221.406, z = 5.338028, angle = -154.5541, collision = h0033B1
x = 87.11272, y = -221.4202, z = 6.295289, angle = -154.2311, collision = h0033B1
x = 87.70554, y = -221.4479, z = 7.540273, angle = -147.7452, collision = h0033B1
x = 88.41698, y = -221.4479, z = 8.722863, angle = -132.6276, collision = h0033B1
x = 89.46058, y = -221.4479, z = 9.610265, angle = -117.1192, collision = h0033B1
x = 90.49813, y = -221.4485, z = 10.17517, angle = -106.804, collision = h0033B1
x = 91.64754, y = -221.4174, z = 10.13627, angle = -73.31134, collision = h0033B1
x = 92.60118, y = -221.4259, z = 9.613942, angle = -38.29149, collision = h0033B1
x = 93.30113, y = -221.4479, z = 8.858882, angle = -39.99024, collision = h0033B1
x = 93.74165, y = -221.4479, z = 7.881336, angle = -6.684242, collision = h0033B1
