x = 3.952387, y = -93.45131, z = 179.925, angle = -40.58049, collision = h0102B0
x = 34.16357, y = -131.487, z = 335.2134, angle = -41.69345, collision = h0029B0
x = 34.76001, y = -131.487, z = 334.0088, angle = -55.33528, collision = h0029B0
x = 35.66733, y = -131.487, z = 333.2361, angle = 0.6644955, collision = h0029B0
x = 36.51072, y = -131.487, z = 332.2363, angle = 34.46131, collision = h0029B0
x = 36.24752, y = -131.487, z = 331.0918, angle = 52.25868, collision = h0029B0
x = 35.00516, y = -131.487, z = 329.8708, angle = 60.74478, collision = h0029B0
x = 35.60021, y = -131.487, z = 325.7687, angle = 5.501731, collision = h0029B0
x = 36.16826, y = -131.487, z = 324.7135, angle = 75.2272, collision = h0029B0
x = 33.54511, y = -131.487, z = 323.0469, angle = -20.90352, collision = h0029B0
x = 33.06744, y = -131.487, z = 322.0196, angle = -46.5332, collision = h0029B0
x = 33.72919, y = -131.487, z = 320.9753, angle = -65.575, collision = h0029B0
x = 35.85567, y = -131.487, z = 319.7245, angle = -3.915775, collision = h0029B0
x = 36.85141, y = -131.487, z = 318.8919, angle = 29.79521, collision = h0029B0
x = 36.66111, y = -131.487, z = 317.7265, angle = 50.14998, collision = h0029B0
x = 33.62903, y = -131.487, z = 315.6531, angle = 5.389989, collision = h0029B0
x = 32.89646, y = -131.487, z = 314.7118, angle = -59.96342, collision = h0029B0
x = 33.36737, y = -131.487, z = 313.6662, angle = -65.35154, collision = h0029B0
x = 36.17655, y = -131.487, z = 311.805, angle = 42.79266, collision = h0029B0
x = 35.96464, y = -131.487, z = 310.6718, angle = 61.31168, collision = h0029B0
x = 33.56372, y = -131.487, z = 309.0023, angle = -12.18066, collision = h0029B0
x = 32.85009, y = -131.487, z = 307.9892, angle = -47.77023, collision = h0029B0
x = 33.71852, y = -131.487, z = 306.6404, angle = -36.65593, collision = h0029B0
x = 34.69566, y = -131.487, z = 305.7669, angle = -7.080256, collision = h0029B0
x = 35.2979, y = -131.487, z = 302.9344, angle = 13.89342, collision = h0029B0
x = 35.07054, y = -131.487, z = 301.7427, angle = 16.59556, collision = h0029B0
x = 34.73461, y = -131.487, z = 300.5176, angle = 41.25061, collision = h0029B0
x = 34.32962, y = -131.487, z = 299.3212, angle = 111.3047, collision = h0029B0
x = 33.29465, y = -131.487, z = 298.7978, angle = -173.9858, collision = h0029B0
x = 35.77516, y = -131.487, z = 299.737, angle = -24.50277, collision = h0029B0
x = 36.42433, y = -131.487, z = 298.5564, angle = -26.68004, collision = h0029B0
x = 38.18882, y = -131.487, z = 295.4319, angle = -82.43337, collision = h0029B0
x = 39.32008, y = -131.487, z = 294.8699, angle = -83.12205, collision = h0029B0
x = 40.56248, y = -131.487, z = 294.7672, angle = -47.6217, collision = h0029B0
x = 45.71616, y = -131.487, z = 295.2456, angle = -113.698, collision = h0030B0
x = 46.41608, y = -131.4832, z = 294.4808, angle = -6.936426, collision = h0030B0
x = 46.7735, y = -131.4812, z = 293.3146, angle = 68.34038, collision = h0030B0
x = 46.30398, y = -131.4787, z = 292.3856, angle = -9.820582, collision = h0030B0
x = 46.45194, y = -131.4765, z = 291.0489, angle = -57.9126, collision = h0030B0
x = 47.61233, y = -131.4765, z = 290.4774, angle = -75.27467, collision = h0030B0
x = 48.71688, y = -131.4765, z = 290.464, angle = -75.93864, collision = h0030B0
x = 50.20866, y = -131.4765, z = 290.464, angle = -76.90312, collision = h0030B0
x = 51.40196, y = -131.4765, z = 290.464, angle = -78.99362, collision = h0030B0
x = 52.91214, y = -131.4765, z = 290.464, angle = -83.00882, collision = h0030B0
x = 54.43689, y = -131.4765, z = 290.464, angle = -84.29633, collision = h0030B0
x = 55.66618, y = -131.4765, z = 290.464, angle = -84.19962, collision = h0030B0
x = 57.19512, y = -131.4765, z = 290.464, angle = -83.93939, collision = h0030B0
x = 58.40422, y = -131.4765, z = 290.464, angle = -97.55308, collision = h0030B0
x = 59.92448, y = -131.4765, z = 290.581, angle = -139.5972, collision = h0030B0
x = 60.6067, y = -131.4765, z = 291.5771, angle = -151.3255, collision = h0030B0
x = 60.6067, y = -131.4765, z = 292.7222, angle = -163.5767, collision = h0030B0
x = 60.6067, y = -131.4765, z = 294.1741, angle = 167.4607, collision = h0030B0
x = 60.42854, y = -131.4765, z = 295.39, angle = 174.0249, collision = h0030B0
x = 60.12006, y = -131.4765, z = 296.8687, angle = 119.7013, collision = h0030B0
x = 58.71906, y = -131.4773, z = 297.2005, angle = 115.4305, collision = h0030B0
x = 57.29937, y = -131.4783, z = 297.2009, angle = 105.6915, collision = h0030B0
x = 56.11227, y = -131.4791, z = 297.2012, angle = 78.2751, collision = h0030B0
x = 54.5958, y = -131.4795, z = 297.0338, angle = 107.942, collision = h0030B0
x = 53.39122, y = -131.4797, z = 297.0587, angle = 100.8256, collision = h0030B0
x = 51.92738, y = -131.4807, z = 297.2019, angle = 99.4641, collision = h0030B0
x = 50.71469, y = -131.4807, z = 297.2019, angle = 101.0795, collision = h0030B0
x = 49.20301, y = -131.4807, z = 297.2019, angle = 89.3114, collision = h0030B0
x = 47.6825, y = -131.4803, z = 297.1366, angle = 44.19535, collision = h0030B0
x = 46.6402, y = -131.4819, z = 296.521, angle = -12.93089, collision = h0030B0
x = 47.66542, y = -131.4812, z = 294.007, angle = -126.1405, collision = h0030B0
x = 49.53508, y = -139.5831, z = 295.5236, angle = -126.1405, collision = h0030B0
x = 49.77301, y = -139.3684, z = 296.4979, angle = -80.16405, collision = h0030B0
x = 51.08149, y = -139.3683, z = 296.3732, angle = -73.52527, collision = h0030B0
x = 52.24754, y = -139.3739, z = 295.9866, angle = -97.9097, collision = h0030B0
x = 53.76651, y = -139.3698, z = 296.0192, angle = -98.01505, collision = h0030B0
x = 55.29171, y = -139.3683, z = 296.2329, angle = -90.45676, collision = h0030B0
x = 56.51604, y = -139.3683, z = 296.331, angle = -75.60973, collision = h0030B0
x = 58.01665, y = -139.3683, z = 296.0892, angle = -38.92402, collision = h0030B0
x = 58.77026, y = -139.3684, z = 295.2582, angle = 0.02717049, collision = h0030B0
x = 58.73568, y = -139.3684, z = 293.7651, angle = -3.789567, collision = h0030B0
x = 58.63116, y = -139.3684, z = 292.5464, angle = 27.44974, collision = h0030B0
x = 58.2818, y = -139.3683, z = 291.1661, angle = 150.0536, collision = h0030B0
x = 57.2675, y = -139.4815, z = 291.8712, angle = -163.4249, collision = h0030B0
x = 57.5905, y = -139.5831, z = 293.0552, angle = -160.1411, collision = h0030B0
x = 58.04393, y = -139.3837, z = 294.5157, angle = 117.1036, collision = h0030B0
x = 57.24167, y = -139.5831, z = 295.3776, angle = 91.76268, collision = h0030B0
x = 55.17425, y = -139.0023, z = 295.0587, angle = 3.423564, collision = h0030B0
x = 55.07497, y = -139.0017, z = 293.529, angle = -46.49586, collision = h0030B0
x = 55.51337, y = -139.3686, z = 292.4406, angle = -14.10352, collision = h0030B0
x = 56.19433, y = -139.3684, z = 291.2962, angle = 107.3356, collision = h0030B0
x = 55.06802, y = -139.3684, z = 291.2593, angle = 138.0247, collision = h0030B0
x = 53.93061, y = -139.3686, z = 292.2756, angle = 61.15899, collision = h0030B0
x = 52.7723, y = -139.4292, z = 292.09, angle = 64.35696, collision = h0030B0
x = 51.7225, y = -139.3684, z = 291.454, angle = 104.3026, collision = h0030B0
x = 50.60687, y = -139.3684, z = 291.5814, angle = 67.96718, collision = h0030B0
x = 49.33976, y = -139.5831, z = 292.3416, angle = 143.9411, collision = h0030B0
x = 48.51521, y = -139.3683, z = 293.2469, angle = -166.812, collision = h0030B0
x = 48.41205, y = -139.3683, z = 294.6774, angle = -119.0642, collision = h0030B0
x = 51.95869, y = -139.0017, z = 294.8972, angle = 42.6884, collision = h0030B0
x = 51.00976, y = -139.5831, z = 293.743, angle = 44.47984, collision = h0030B0
x = 49.96949, y = -139.7601, z = 293.3428, angle = 114.5876, collision = h0030B0
x = 50.16637, y = -147.4001, z = 293.4573, angle = -90.32951, collision = h0032B0
x = 51.32444, y = -147.4001, z = 293.9034, angle = -105.7668, collision = h0032B0
x = 52.51265, y = -147.4001, z = 294.2361, angle = -98.27374, collision = h0032B0
x = 54.0274, y = -147.4001, z = 294.5069, angle = -88.43435, collision = h0032B0
x = 55.25826, y = -147.4001, z = 294.4897, angle = -89.37331, collision = h0032B0
x = 56.79739, y = -147.4001, z = 294.4669, angle = -132.2281, collision = h0032B0
x = 57.89999, y = -147.4001, z = 294.922, angle = -116.7401, collision = h0032B0
x = 58.47102, y = -147.4001, z = 295.784, angle = -4.583426, collision = h0032B0
x = 57.07984, y = -147.4001, z = 293.452, angle = -46.1324, collision = h0032B0
x = 57.49585, y = -147.4001, z = 292.3685, angle = -59.31417, collision = h0032B0
x = 58.51136, y = -147.4001, z = 291.7158, angle = -159.0217, collision = h0032B0
x = 56.24218, y = -147.4001, z = 292.4607, angle = 85.25686, collision = h0032B0
x = 55.04838, y = -147.4001, z = 292.2052, angle = 106.6447, collision = h0032B0
x = 53.55509, y = -147.4001, z = 292.5353, angle = 105.9731, collision = h0032B0
x = 52.36855, y = -147.4001, z = 292.8738, angle = 102.9027, collision = h0032B0
x = 49.4034, y = -147.4001, z = 292.7432, angle = 116.7036, collision = h0032B0
x = 48.2262, y = -147.4001, z = 292.7357, angle = -173.1089, collision = h0032B0
x = 48.04937, y = -147.4001, z = 294.1846, angle = -159.6377, collision = h0032B0
x = 48.39071, y = -147.4001, z = 295.3644, angle = -83.83768, collision = h0032B0
x = 49.81369, y = -147.4001, z = 295.6122, angle = -49.71031, collision = h0032B0
x = 50.86618, y = -147.4001, z = 294.9956, angle = -65.20205, collision = h0032B0
x = 55.13525, y = -147.4001, z = 295.5804, angle = -170.6815, collision = h0032B0
x = 54.68819, y = -147.4001, z = 293.5515, angle = 27.93745, collision = h0032B0
x = 52.78, y = -147.3384, z = 291.7126, angle = 99.45153, collision = h0032B0
x = 51.76546, y = -147.2908, z = 291.5508, angle = 14.9944, collision = h0032B0
x = 51.12183, y = -146.9682, z = 290.7317, angle = 78.7187, collision = h0032B0
x = 50.22095, y = -147.1033, z = 290.2861, angle = -127.3218, collision = h3300B0
x = 52.4277, y = -147.2155, z = 290.7179, angle = -85.4472, collision = h3300B0
x = 53.62704, y = -147.2155, z = 290.4386, angle = -7.836112, collision = h3300B0
x = 54.85149, y = -147.0411, z = 289.8838, angle = 0.08808212, collision = h3300B0
x = 54.87761, y = -147.1829, z = 288.6684, angle = -22.24054, collision = h3300B0
x = 55.06007, y = -147.2134, z = 287.5763, angle = 92.81609, collision = h3300B0
x = 55.3424, y = -149.2056, z = 286.3984, angle = -5.444289, collision = h3300B0
x = 56.47826, y = -149.3421, z = 286.1548, angle = -65.14645, collision = h3300B0
x = 57.63098, y = -149.4571, z = 285.3783, angle = 1.470963, collision = h3300B0
x = 57.2199, y = -153.9904, z = 283.8306, angle = 91.45786, collision = h3300B0
x = 55.77423, y = -154.1961, z = 283.5476, angle = 96.11358, collision = h3300B0
x = 54.55171, y = -154.3657, z = 283.5197, angle = 94.77199, collision = h3300B0
x = 53.00965, y = -154.5898, z = 283.6647, angle = 164.109, collision = h3300B0
x = 52.25565, y = -154.7234, z = 284.3374, angle = 175.9617, collision = h3300B0
x = 52.06285, y = -154.7254, z = 285.6318, angle = 154.0759, collision = h3300B0
x = 51.96741, y = -154.7567, z = 286.8459, angle = 142.9643, collision = h3300B0
x = 51.32603, y = -155.0075, z = 287.9304, angle = 139.102, collision = h3300B0
x = 50.51007, y = -155.0293, z = 288.9074, angle = 101.2242, collision = h3300B0
x = 48.94259, y = -155.0293, z = 288.9919, angle = 91.2591, collision = h3300B0
x = 47.74929, y = -155.0293, z = 289.0183, angle = 90.22842, collision = h3300B0
x = 46.44917, y = -155.0198, z = 289.0427, angle = 95.00972, collision = h3300B0
x = 45.21774, y = -154.8544, z = 289.0308, angle = 122.9506, collision = h0033B0
x = 44.04129, y = -154.2428, z = 289.372, angle = 139.5972, collision = h0033B0
x = 43.00422, y = -153.7278, z = 290.1494, angle = 149.2881, collision = h0033B0
x = 42.26588, y = -153.4731, z = 291.116, angle = 168.5591, collision = h0033B0
x = 41.66782, y = -153.2161, z = 292.326, angle = -179.4852, collision = h0033B0
x = 41.56476, y = -153.0632, z = 293.5088, angle = 166.2661, collision = h0033B0
x = 41.31551, y = -152.8932, z = 294.6601, angle = 150.488, collision = h0033B0
x = 40.799, y = -152.7103, z = 295.7251, angle = 158.5102, collision = h0033B0
x = 40.16402, y = -152.5217, z = 296.8501, angle = -165.1588, collision = h0033B0
x = 40.10431, y = -152.3252, z = 297.9815, angle = -158.3582, collision = h0033B0
x = 40.60159, y = -152.0996, z = 299.0444, angle = -142.9583, collision = h0033B0
x = 41.18443, y = -151.7642, z = 300.0784, angle = -136.338, collision = h0033B0
x = 42.00044, y = -151.5217, z = 300.9791, angle = -150.6519, collision = h0033B0
x = 42.10687, y = -151.5186, z = 302.0205, angle = 146.248, collision = h0031B0
x = 41.83802, y = -151.5245, z = 303.323, angle = 127.2805, collision = h0031B0
x = 41.0709, y = -151.5245, z = 304.2329, angle = 105.1024, collision = h0031B0
x = 39.91063, y = -151.5244, z = 304.8279, angle = 64.07369, collision = h0031B0
x = 38.74509, y = -151.5245, z = 304.738, angle = 55.68108, collision = h0031B0
x = 37.65796, y = -151.5245, z = 304.0147, angle = 65.25295, collision = h0031B0
x = 36.62276, y = -151.5245, z = 303.3632, angle = 80.35349, collision = h0031B0
x = 36.59007, y = -151.5245, z = 302.355, angle = -145.9301, collision = h0031B0
x = 43.06244, y = -151.5245, z = 303.7484, angle = -67.25002, collision = h0031B0
x = 44.15179, y = -151.5245, z = 302.9502, angle = -127.5618, collision = h0031B0
x = 45.27296, y = -151.5245, z = 303.0267, angle = -117.6365, collision = h0031B0
x = 46.26287, y = -151.5244, z = 303.9247, angle = -108.204, collision = h0031B0
x = 47.37702, y = -151.5244, z = 304.3684, angle = -62.71592, collision = h0031B0
x = 48.62634, y = -151.5244, z = 304.5044, angle = -35.84907, collision = h0031B0
x = 49.55256, y = -151.5244, z = 303.6927, angle = -100.3744, collision = h0031B0
x = 50.43633, y = -151.5244, z = 302.9336, angle = -140.0058, collision = h0031B0
x = 51.55296, y = -151.5244, z = 303.5423, angle = -76.93943, collision = h0031B0
x = 52.47079, y = -151.5244, z = 304.2924, angle = -27.60711, collision = h0031B0
x = 53.58383, y = -151.5245, z = 303.594, angle = 2.383504, collision = h0031B0
x = 53.8884, y = -151.5245, z = 302.4691, angle = -46.71252, collision = h0031B0
x = 54.44658, y = -151.5245, z = 300.9007, angle = -99.2134, collision = h0031B0
x = 52.80955, y = -151.5244, z = 305.5439, angle = -148.6395, collision = h0031B0
x = 53.66386, y = -151.5245, z = 306.8208, angle = 160.1842, collision = h0031B0
x = 51.39887, y = -151.5244, z = 302.3515, angle = -72.29488, collision = h0031B0
x = 52.26857, y = -151.5245, z = 301.4839, angle = 156.0504, collision = h0031B0
x = 52.7469, y = -151.5245, z = 302.8473, angle = 119.8242, collision = h0031B0
x = 48.39485, y = -151.5244, z = 303.3506, angle = 92.0006, collision = h0031B0
x = 40.59652, y = -151.5245, z = 303.2347, angle = 122.2018, collision = h0031B0
x = 39.28182, y = -151.5245, z = 303.8758, angle = -77.92288, collision = h0031B0
x = 41.56691, y = -152.1399, z = 298.7578, angle = 11.73099, collision = h0033B0
x = 41.04662, y = -152.4108, z = 297.4547, angle = 33.50676, collision = h0033B0
x = 42.71533, y = -153.3404, z = 292.0211, angle = -35.47974, collision = h0033B0
x = 43.58248, y = -153.603, z = 291.1617, angle = -13.34097, collision = h0033B0
x = 44.12311, y = -154.5177, z = 288.0555, angle = 39.85501, collision = h0033B0
x = 43.13618, y = -154.2377, z = 287.1649, angle = 5.241091, collision = h3300B0
x = 42.64038, y = -154.1985, z = 286.1023, angle = 10.04513, collision = h3300B0
x = 42.54788, y = -154.261, z = 284.8123, angle = 43.44469, collision = h3300B0
x = 42.04941, y = -154.2491, z = 283.7042, angle = 24.42838, collision = h3300B0
x = 41.29228, y = -154.1518, z = 282.7468, angle = 17.06485, collision = h3300B0
x = 40.76534, y = -154.1012, z = 281.5553, angle = 9.981611, collision = h3300B0
x = 40.44727, y = -154.06, z = 280.3782, angle = 7.643091, collision = h3300B0
x = 40.24103, y = -153.4994, z = 279.0422, angle = 3.586642, collision = h3300B0
x = 40.26193, y = -153.0562, z = 277.9117, angle = -39.51278, collision = h3300B0
x = 40.87172, y = -152.6907, z = 276.3381, angle = -129.0138, collision = h3300B0
x = 44.81039, y = -154.3219, z = 278.3886, angle = -129.0138, collision = h3300B0
x = 43.61945, y = -154.1095, z = 278.7129, angle = 90.05328, collision = h3300B0
x = 42.11147, y = -153.7688, z = 278.7685, angle = -23.00065, collision = h3300B0
x = 41.72898, y = -153.3676, z = 277.7454, angle = -80.34142, collision = h3300B0
x = 42.56803, y = -153.375, z = 276.9365, angle = -95.40617, collision = h3300B0
x = 43.79898, y = -153.6643, z = 276.8292, angle = -137.5411, collision = h3300B0
x = 45.04198, y = -154.1329, z = 277.1524, angle = 165.7015, collision = h3300B0
x = 44.9524, y = -154.7584, z = 279.441, angle = 131.6093, collision = h3300B0
x = 44.06928, y = -154.6516, z = 280.2343, angle = 156.9138, collision = h3300B0
x = 43.31841, y = -154.6207, z = 281.311, angle = -175.5412, collision = h3300B0
x = 42.98698, y = -154.5931, z = 282.4572, angle = -172.2229, collision = h3300B0
x = 43.53876, y = -154.5192, z = 285.3217, angle = -81.56754, collision = h3300B0
x = 44.72211, y = -154.9346, z = 285.7554, angle = -72.25545, collision = h3300B0
x = 45.90851, y = -155.0187, z = 285.4384, angle = -94.90171, collision = h3300B0
x = 47.12805, y = -155.0293, z = 285.2776, angle = -155.6898, collision = h3300B0
x = 48.30801, y = -155.0293, z = 285.6759, angle = -158.8315, collision = h3300B0
x = 48.71039, y = -155.0293, z = 286.8184, angle = -97.41227, collision = h3300B0
x = 49.54894, y = -155.0293, z = 287.7991, angle = -32.77338, collision = h3300B0
x = 50.92358, y = -155.0051, z = 286.7429, angle = 37.08149, collision = h3300B0
x = 50.46725, y = -155.0122, z = 285.5809, angle = 80.48576, collision = h3300B0
x = 49.56636, y = -155.0284, z = 284.7872, angle = 109.2641, collision = h3300B0
x = 47.05959, y = -155.0293, z = 284.0946, angle = -66.27505, collision = h3300B0
x = 47.94234, y = -155.0293, z = 283.2154, angle = -82.72684, collision = h3300B0
x = 49.06618, y = -155.0293, z = 282.8497, angle = -74.22266, collision = h3300B0
x = 50.39123, y = -155.027, z = 282.6982, angle = -55.21424, collision = h3300B0
x = 51.84024, y = -154.9083, z = 282.0162, angle = 0.665479, collision = h3300B0
x = 52.52462, y = -154.7911, z = 280.8891, angle = 35.72731, collision = h3300B0
x = 52.2309, y = -154.8825, z = 279.7571, angle = 55.65793, collision = h3300B0
x = 51.37308, y = -155.0194, z = 278.7773, angle = 70.77899, collision = h3300B0
x = 50.28677, y = -155.0552, z = 278.2093, angle = 34.91464, collision = h3300B0
x = 49.14308, y = -155.0891, z = 277.7187, angle = -34.00253, collision = h3300B0
x = 48.88046, y = -155.0932, z = 276.5242, angle = -57.7309, collision = h3300B0
x = 50.01963, y = -155.1099, z = 276.0008, angle = -83.82824, collision = h3300B0
x = 51.19961, y = -155.0615, z = 275.5568, angle = -82.63927, collision = h3300B0
x = 52.87765, y = -154.8226, z = 275.3747, angle = -58.68224, collision = h3300B0
x = 54.09326, y = -154.3964, z = 275.0804, angle = -36.4029, collision = h3300B0
x = 55.01155, y = -153.8808, z = 274.285, angle = -17.83055, collision = h3300B0
x = 55.69842, y = -153.4074, z = 273.1636, angle = 18.33608, collision = h3300B0
x = 55.80863, y = -153.2873, z = 271.9749, angle = 71.59634, collision = h3300B0
x = 54.97447, y = -153.8414, z = 270.9854, angle = 79.80091, collision = h3300B0
x = 53.83068, y = -154.5358, z = 270.6474, angle = 133.0024, collision = h3300B0
x = 52.55229, y = -154.883, z = 270.8067, angle = 175.6548, collision = h3300B0
x = 51.93711, y = -155.0236, z = 271.813, angle = -165.8786, collision = h3300B0
x = 51.98957, y = -155.026, z = 273.0807, angle = -164.6036, collision = h3300B0
x = 52.31673, y = -154.9721, z = 274.2968, angle = 133.4516, collision = h3300B0
x = 48.01316, y = -155.0113, z = 277.0595, angle = 41.45574, collision = h3300B0
x = 46.90619, y = -154.8744, z = 276.5164, angle = 9.738211, collision = h3300B0
x = 46.23087, y = -154.4922, z = 275.4403, angle = -4.620486, collision = h3300B0
x = 46.15099, y = -154.4379, z = 274.2332, angle = 26.83688, collision = h3300B0
x = 46.00708, y = -154.5399, z = 272.9143, angle = 49.66394, collision = h3300B0
x = 45.27859, y = -154.4397, z = 271.978, angle = 53.36747, collision = h3300B0
x = 44.23277, y = -154.245, z = 271.1363, angle = 44.45123, collision = h3300B0
x = 43.30959, y = -154.0898, z = 270.3837, angle = 25.63893, collision = h3300B0
x = 42.55431, y = -154.1578, z = 269.3334, angle = -37.40056, collision = h3300B0
x = 42.30036, y = -154.408, z = 268.1625, angle = -74.592, collision = h3300B0
x = 43.27067, y = -154.893, z = 267.4203, angle = -127.9146, collision = h3301B0
x = 44.52926, y = -155.0152, z = 267.4, angle = -108.3304, collision = h3301B0
x = 45.83058, y = -155.0311, z = 268.3799, angle = -34.73558, collision = h3301B0
x = 46.97566, y = -155.0187, z = 267.9658, angle = 18.04893, collision = h3301B0
x = 47.29844, y = -154.9111, z = 266.845, angle = 15.06322, collision = h3301B0
x = 46.81995, y = -154.7959, z = 265.5966, angle = -40.66823, collision = h3301B0
x = 46.8282, y = -154.7135, z = 264.4253, angle = -105.5779, collision = h3301B0
x = 48.01524, y = -154.491, z = 263.9953, angle = -118.3716, collision = h3301B0
x = 49.09401, y = -154.6614, z = 264.4768, angle = -97.39664, collision = h3301B0
x = 50.33578, y = -154.9737, z = 264.8771, angle = -78.73615, collision = h3301B0
x = 51.54596, y = -155.0222, z = 264.8527, angle = -78.12745, collision = h3301B0
x = 52.7781, y = -154.9891, z = 264.6, angle = -117.4578, collision = h3301B0
x = 54.0299, y = -154.8528, z = 264.4809, angle = -137.3059, collision = h3301B0
x = 54.97758, y = -154.5769, z = 265.2279, angle = -99.72221, collision = h3301B0
x = 55.95861, y = -154.3451, z = 266.1305, angle = -49.33465, collision = h3301B0
x = 57.1096, y = -154.1587, z = 265.9597, angle = -7.310133, collision = h3301B0
x = 57.90026, y = -154.0483, z = 264.8996, angle = 34.05591, collision = h3301B0
x = 57.81351, y = -153.9806, z = 263.7284, angle = 111.8374, collision = h3301B0
x = 56.73775, y = -153.7791, z = 263.1847, angle = 152.8755, collision = h3301B0
x = 55.77405, y = -154.1882, z = 263.8974, angle = 160.5619, collision = h3301B0
x = 54.69833, y = -154.5458, z = 266.6331, angle = 74.14626, collision = h3301B0
x = 53.62939, y = -154.7662, z = 267.1234, angle = 22.66951, collision = h3301B0
x = 52.56409, y = -155.0076, z = 266.498, angle = -5.273767, collision = h3301B0
x = 53.11313, y = -154.7432, z = 263.0414, angle = -55.90571, collision = h3301B0
x = 54.04133, y = -154.1221, z = 262.0674, angle = -64.50528, collision = h3301B0
x = 55.06688, y = -153.6432, z = 261.4668, angle = -55.70059, collision = h3301B0
x = 56.2593, y = -153.3341, z = 260.9111, angle = -45.74094, collision = h3301B0
x = 57.2219, y = -153.0261, z = 260.1696, angle = -0.3958368, collision = h3301B0
x = 57.77431, y = -152.8588, z = 259.3337, angle = 48.4756, collision = h3301B0
x = 56.98854, y = -153.4677, z = 258.1397, angle = 85.14659, collision = h3301B0
x = 55.79851, y = -153.8346, z = 257.8453, angle = 41.2101, collision = h3301B0
x = 54.68284, y = -154.4178, z = 256.9399, angle = -29.02662, collision = h3301B0
x = 54.89748, y = -154.3342, z = 255.7618, angle = -6.239637, collision = h3301B0
x = 55.49144, y = -153.7827, z = 254.9653, angle = 82.56718, collision = h3301B0
x = 54.43126, y = -153.9005, z = 254.0352, angle = 119.6723, collision = h3301B0
x = 53.25246, y = -154.5215, z = 254.31, angle = 124.4692, collision = h3301B0
x = 52.23229, y = -154.8372, z = 255.0338, angle = 131.8738, collision = h3301B0
x = 51.15684, y = -155.0233, z = 255.7374, angle = 133.2657, collision = h3301B0
x = 50.25602, y = -155.0197, z = 256.5573, angle = 138.9365, collision = h3301B0
x = 49.27859, y = -154.8624, z = 257.4831, angle = 148.6486, collision = h3301B0
x = 48.56975, y = -154.707, z = 258.4458, angle = 156.2461, collision = h3301B0
x = 47.88926, y = -154.6111, z = 259.608, angle = 164.0527, collision = h3301B0
x = 47.49162, y = -154.5837, z = 260.7303, angle = 145.5461, collision = h3301B0
x = 47.00768, y = -154.6323, z = 261.9326, angle = 123.8289, collision = h3301B0
x = 46.20763, y = -154.7925, z = 262.8659, angle = 132.6824, collision = h3301B0
x = 45.1504, y = -155.0068, z = 263.5202, angle = 142.1254, collision = h3301B0
x = 44.28579, y = -155.029, z = 264.4738, angle = 141.4075, collision = h3301B0
x = 43.5369, y = -155.0041, z = 265.4279, angle = 141.2895, collision = h3301B0
x = 42.69407, y = -154.8777, z = 266.4818, angle = 114.663, collision = h3302B0
x = 41.09489, y = -154.3089, z = 267.5953, angle = 57.6701, collision = h3302B0
x = 39.91186, y = -154.2731, z = 267.2144, angle = 43.35804, collision = h3302B0
x = 38.93503, y = -154.4352, z = 266.4822, angle = 25.65128, collision = h3302B0
x = 38.12068, y = -154.5067, z = 265.4434, angle = 11.05376, collision = h3302B0
x = 37.68202, y = -154.3183, z = 264.3156, angle = -35.26519, collision = h3302B0
x = 37.83536, y = -154.03, z = 263.0052, angle = -68.36713, collision = h3302B0
x = 38.68724, y = -153.8493, z = 262.1936, angle = -83.61842, collision = h3302B0
x = 39.95542, y = -153.8315, z = 261.8067, angle = -45.1496, collision = h3302B0
x = 41.15445, y = -153.9919, z = 261.6919, angle = 2.396304, collision = h3302B0
x = 41.57502, y = -153.8685, z = 260.5486, angle = 43.08169, collision = h3302B0
x = 41.29783, y = -153.545, z = 259.3442, angle = 90.38172, collision = h3302B0
x = 38.53966, y = -153.0302, z = 258.6703, angle = 91.20453, collision = h3302B0
x = 37.29973, y = -153.2044, z = 258.6537, angle = 111.9194, collision = h3302B0
x = 36.03027, y = -153.5804, z = 258.8776, angle = 112.6562, collision = h3302B0
x = 34.8984, y = -154.0779, z = 259.3349, angle = 113.2999, collision = h3302B0
x = 33.65292, y = -154.562, z = 259.8586, angle = 94.10604, collision = h3302B0
x = 32.51368, y = -155.0268, z = 260.1941, angle = 62.72586, collision = h3302B0
x = 31.19425, y = -155.3449, z = 260.101, angle = 57.21268, collision = h3302B0
x = 30.18223, y = -155.7565, z = 259.4635, angle = 91.80548, collision = h3302B0
x = 29.03066, y = -156.2675, z = 258.9117, angle = 135.0864, collision = h3302B0
x = 27.92283, y = -156.605, z = 259.3546, angle = 148.7673, collision = h3302B0
x = 27.12456, y = -156.7629, z = 260.2882, angle = 126.3147, collision = h3302B0
x = 26.29939, y = -156.8326, z = 261.2532, angle = 101.4282, collision = h3302B0
x = 25.20423, y = -157.0505, z = 261.7392, angle = 105.0085, collision = h3302B0
x = 23.89343, y = -157.3143, z = 261.9958, angle = 146.8358, collision = h3302B0
x = 29.50852, y = -156.0316, z = 258.0257, angle = -40.85046, collision = h3302B0
x = 30.47209, y = -155.6779, z = 257.5169, angle = -41.34833, collision = h3302B0
x = 31.56583, y = -155.3628, z = 256.8395, angle = -41.11572, collision = h3302B0
x = 32.5182, y = -155.0954, z = 256.198, angle = -42.43468, collision = h3302B0
x = 33.58348, y = -154.7656, z = 255.4869, angle = -84.20317, collision = h3302B0
x = 34.63218, y = -154.5111, z = 254.9516, angle = -81.47162, collision = h3302B0
