x = 224.9989, y = -383.5193, z = 89.1199, angle = -170.9049, collision = h0064B1
x = 439.7626, y = -375.9593, z = 333.7334, angle = 45.91097, collision = h0046B1
x = 438.6865, y = -375.978, z = 332.8655, angle = 129.8098, collision = h0046B1
x = 438.1919, y = -375.9295, z = 333.9862, angle = -134.4487, collision = h0046B1
x = 439.7611, y = -376.016, z = 332.6302, angle = -139.7255, collision = h0046B1
x = 446.7427, y = -376.0493, z = 329.3776, angle = 79.06493, collision = h0048B1
x = 444.5553, y = -384.166, z = 328.3199, angle = 79.06493, collision = h0048B1
x = 445.4572, y = -384.1647, z = 327.8024, angle = -79.91666, collision = h0048B1
x = 446.705, y = -384.1476, z = 327.5668, angle = -81.43346, collision = h0048B1
x = 447.8176, y = -384.1333, z = 327.4356, angle = -99.12083, collision = h0048B1
x = 449.0823, y = -384.1246, z = 327.647, angle = -114.6287, collision = h0048B1
x = 450.2383, y = -384.1243, z = 328.2259, angle = -133.0439, collision = h0048B1
x = 451.1526, y = -384.1079, z = 329.1257, angle = 171.549, collision = h0048B1
x = 451.0379, y = -384.095, z = 330.4089, angle = 145.0863, collision = h0048B1
x = 450.2856, y = -384.09, z = 331.4094, angle = 128.3874, collision = h0048B1
x = 449.4163, y = -384.0866, z = 332.3411, angle = 150.1562, collision = h0048B1
x = 448.6344, y = -384.0818, z = 333.3378, angle = 129.7186, collision = h0048B1
x = 447.6337, y = -384.0865, z = 334.1682, angle = 134.7409, collision = h0048B1
x = 446.7714, y = -384.0914, z = 335.122, angle = 145.2842, collision = h0048B1
x = 446.0304, y = -384.0943, z = 336.1893, angle = 145.211, collision = h0048B1
x = 445.3189, y = -384.0967, z = 337.275, angle = 155.0575, collision = h0048B1
x = 444.7429, y = -384.0971, z = 338.4296, angle = 106.6985, collision = h0048B1
x = 443.61, y = -384.0996, z = 338.4904, angle = -11.88751, collision = h0048B1
x = 443.9646, y = -384.1125, z = 337.2978, angle = -42.6892, collision = h0048B1
x = 444.8416, y = -384.1075, z = 336.3434, angle = -43.22493, collision = h0048B1
x = 448.9276, y = -384.1005, z = 331.3829, angle = -27.56296, collision = h0048B1
x = 449.5192, y = -384.1082, z = 330.2391, angle = -7.549162, collision = h0048B1
x = 449.4424, y = -384.1216, z = 329.0409, angle = 126.6027, collision = h0048B1
x = 448.5193, y = -384.1159, z = 330.2215, angle = 141.0745, collision = h0048B1
x = 447.7111, y = -384.1114, z = 331.2141, angle = 134.799, collision = h0048B1
x = 446.7891, y = -384.1086, z = 332.1217, angle = 132.2477, collision = h0048B1
x = 445.8381, y = -384.1143, z = 332.9802, angle = 129.9038, collision = h0048B1
x = 444.848, y = -384.1214, z = 333.8108, angle = 131.913, collision = h0048B1
x = 443.8863, y = -384.1281, z = 334.6617, angle = 128.2295, collision = h0048B1
x = 442.8431, y = -384.1278, z = 335.4125, angle = 111.5673, collision = h0048B1
x = 441.6344, y = -384.1018, z = 335.6245, angle = -3.300703, collision = h0048B1
x = 441.6959, y = -384.12, z = 334.4033, angle = -37.45214, collision = h0048B1
x = 442.4459, y = -384.1488, z = 333.3586, angle = -47.69415, collision = h0048B1
x = 443.3597, y = -384.1466, z = 332.4365, angle = -45.31735, collision = h0048B1
x = 444.2494, y = -384.1412, z = 331.5134, angle = -49.56084, collision = h0048B1
x = 445.2208, y = -384.1361, z = 330.6473, angle = -37.14276, collision = h0048B1
x = 446.0187, y = -384.1409, z = 329.6375, angle = -37.37108, collision = h0048B1
x = 446.8042, y = -384.1461, z = 328.6011, angle = -33.93593, collision = h0048B1
x = 444.0524, y = -384.1594, z = 329.2909, angle = 138.593, collision = h0048B1
x = 443.3022, y = -384.1589, z = 330.3246, angle = 159.9665, collision = h0048B1
x = 442.8709, y = -384.1573, z = 331.5517, angle = 163.5446, collision = h0048B1
x = 440.4228, y = -384.0891, z = 334.8738, angle = 68.81931, collision = h0048B1
x = 439.3952, y = -384.0768, z = 334.3511, angle = 28.75184, collision = h0048B1
x = 438.7677, y = -384.0828, z = 333.0583, angle = 19.61394, collision = h0048B1
x = 438.4324, y = -384.0929, z = 331.8728, angle = 19.61394, collision = h0048B1
x = 439.2374, y = -384.1178, z = 331.1892, angle = -61.99485, collision = h0048B1
x = 440.2864, y = -384.1451, z = 330.6661, angle = -54.39438, collision = h0048B1
x = 441.3767, y = -384.1754, z = 329.9774, angle = -64.89099, collision = h0048B1
x = 442.5249, y = -384.1733, z = 329.3825, angle = -65.25471, collision = h0048B1
x = 446.6772, y = -384.1251, z = 326.4903, angle = -22.59188, collision = h0048B1
x = 446.9055, y = -384.0971, z = 325.2817, angle = 83.46912, collision = h0048B1
x = 445.817, y = -384.1099, z = 325.3531, angle = 145.031, collision = h0048B1
x = 445.0112, y = -384.1399, z = 326.3698, angle = 125.7687, collision = h0048B1
x = 443.9852, y = -384.1671, z = 327.1504, angle = 137.6681, collision = h0048B1
x = 443.1081, y = -384.1791, z = 328.1037, angle = 150.191, collision = h0048B1
x = 441.3547, y = -384.16, z = 331.0549, angle = 135.6713, collision = h0048B1
x = 440.4106, y = -384.1301, z = 331.9118, angle = 106.6353, collision = h0048B1
x = 439.1865, y = -384.1307, z = 330.1864, angle = -43.72709, collision = h0048B1
x = 440.0744, y = -384.1608, z = 329.2467, angle = -52.89511, collision = h0048B1
x = 441.11, y = -384.1913, z = 328.4681, angle = -40.25837, collision = h0048B1
x = 441.9289, y = -384.1948, z = 327.4639, angle = -39.24657, collision = h0048B1
x = 442.7586, y = -384.1655, z = 326.4768, angle = -44.43418, collision = h0048B1
x = 443.7699, y = -384.1334, z = 325.4582, angle = -43.9264, collision = h0048B1
x = 444.3339, y = -384.1075, z = 324.5149, angle = 34.83364, collision = h0048B1
x = 443.6113, y = -384.0995, z = 323.7151, angle = 81.249, collision = h0048B1
x = 442.7441, y = -384.1022, z = 323.1368, angle = 81.249, collision = h0048B1
x = 442.4285, y = -384.1255, z = 324.1976, angle = 113.7223, collision = h0048B1
x = 441.1035, y = -384.1538, z = 324.6952, angle = 105.1101, collision = h0048B1
x = 439.8616, y = -384.1785, z = 325.057, angle = 77.6043, collision = h0048B1
x = 439.3798, y = -384.202, z = 325.9857, angle = -178.4927, collision = h0048B1
x = 439.4044, y = -384.1871, z = 327.0035, angle = 175.4339, collision = h0048B1
x = 439.3983, y = -384.1685, z = 328.0523, angle = -173.4599, collision = h0048B1
x = 437.594, y = -384.0626, z = 332.9014, angle = 77.45901, collision = h0048B1
x = 436.9931, y = -384.0629, z = 332.054, angle = -18.63654, collision = h0048B1
x = 437.3875, y = -384.0917, z = 330.7337, angle = -30.64426, collision = h0048B1
x = 438.0323, y = -384.1201, z = 329.6585, angle = -39.47001, collision = h0048B1
x = 440.376, y = -384.1976, z = 326.5765, angle = -28.99526, collision = h0048B1
x = 441.7285, y = -384.1376, z = 322.2804, angle = 35.04216, collision = h0048B1
x = 441.0287, y = -384.1874, z = 321.3723, angle = 56.7385, collision = h0048B1
x = 440.2321, y = -384.1729, z = 320.7226, angle = 31.39753, collision = h0048B1
x = 439.5396, y = -384.1179, z = 319.624, angle = 55.64785, collision = h0048B1
x = 438.6071, y = -384.0862, z = 318.7542, angle = 33.10057, collision = h0048B1
x = 437.8281, y = -384.0816, z = 317.7275, angle = 47.17478, collision = h0048B1
x = 436.888, y = -384.0874, z = 316.8531, angle = 47.16964, collision = h0048B1
x = 435.9848, y = -384.0918, z = 315.9322, angle = 25.66788, collision = h0048B1
x = 435.4052, y = -384.087, z = 314.7905, angle = 42.53811, collision = h0048B1
x = 434.5723, y = -384.0892, z = 313.8089, angle = 43.60816, collision = h0048B1
x = 433.6891, y = -384.0931, z = 312.8763, angle = 42.97506, collision = h0048B1
x = 432.7979, y = -384.0972, z = 311.9465, angle = 59.85198, collision = h0048B1
x = 431.6858, y = -384.1093, z = 311.2988, angle = 79.03619, collision = h0048B1
x = 430.4539, y = -384.0947, z = 311.2917, angle = 127.8518, collision = h0048B1
x = 429.4938, y = -384.088, z = 312.1277, angle = 151.8145, collision = h0048B1
x = 428.955, y = -384.0881, z = 313.3026, angle = 163.9185, collision = h0048B1
x = 428.6047, y = -384.0909, z = 314.5415, angle = 149.4416, collision = h0048B1
x = 427.938, y = -384.0891, z = 315.6438, angle = 141.8869, collision = h0048B1
x = 427.1484, y = -384.0898, z = 316.6606, angle = 138.2764, collision = h0048B1
x = 426.233, y = -384.0927, z = 317.573, angle = 124.6101, collision = h0048B1
x = 425.1856, y = -384.0928, z = 318.3228, angle = 123.5944, collision = h0048B1
x = 424.1017, y = -384.0923, z = 319.0398, angle = 135.165, collision = h0048B1
x = 423.2101, y = -384.0955, z = 319.961, angle = 154.6711, collision = h0048B1
x = 422.8484, y = -384.1, z = 321.167, angle = -116.1768, collision = h0048B1
x = 423.8997, y = -384.1041, z = 321.4907, angle = -56.18225, collision = h0048B1
x = 424.9886, y = -384.1178, z = 320.8039, angle = -60.61043, collision = h0048B1
x = 426.1174, y = -384.1194, z = 320.1629, angle = -59.4938, collision = h0048B1
x = 427.2228, y = -384.1207, z = 319.5047, angle = -49.02473, collision = h0048B1
x = 428.1803, y = -384.1187, z = 318.6415, angle = -43.12047, collision = h0048B1
x = 429.0273, y = -384.1147, z = 317.6801, angle = -26.84667, collision = h0048B1
x = 429.6245, y = -384.1139, z = 316.532, angle = -30.78947, collision = h0048B1
x = 430.2879, y = -384.1157, z = 315.4374, angle = -37.03502, collision = h0048B1
x = 431.0733, y = -384.1193, z = 314.4121, angle = -43.5717, collision = h0048B1
x = 432.041, y = -384.1262, z = 313.5938, angle = -96.33751, collision = h0048B1
x = 433.6558, y = -384.1153, z = 314.4266, angle = 142.4171, collision = h0048B1
x = 432.9099, y = -384.1443, z = 315.4874, angle = 141.8021, collision = h0048B1
x = 432.0213, y = -384.1415, z = 316.407, angle = 123.4689, collision = h0048B1
x = 430.9409, y = -384.1327, z = 317.1256, angle = 130.254, collision = h0048B1
x = 429.9814, y = -384.1262, z = 317.9968, angle = 142.9513, collision = h0048B1
x = 429.2059, y = -384.1305, z = 319.0284, angle = 143.9512, collision = h0048B1
x = 428.4162, y = -384.1356, z = 320.06, angle = 124.2014, collision = h0048B1
x = 427.3644, y = -384.1356, z = 320.7976, angle = 122.4807, collision = h0048B1
x = 426.2859, y = -384.1284, z = 321.5134, angle = 125.7623, collision = h0048B1
x = 425.2422, y = -384.1017, z = 322.2625, angle = 144.7638, collision = h0048B1
x = 424.7677, y = -384.0736, z = 323.3527, angle = -116.475, collision = h0048B1
x = 425.8798, y = -384.0759, z = 323.7903, angle = -59.99814, collision = h0048B1
x = 426.9276, y = -384.1017, z = 323.0864, angle = -19.28265, collision = h0048B1
x = 427.4298, y = -384.1318, z = 321.9151, angle = -55.06565, collision = h0048B1
x = 428.4415, y = -384.1471, z = 321.1231, angle = -53.65194, collision = h0048B1
x = 429.472, y = -384.1466, z = 320.3513, angle = -51.88546, collision = h0048B1
x = 430.3893, y = -384.1439, z = 319.4554, angle = -28.78481, collision = h0048B1
x = 430.9978, y = -384.14, z = 318.321, angle = -35.54399, collision = h0048B1
x = 437.1013, y = -384.0693, z = 315.8447, angle = 161.9629, collision = h0048B1
x = 436.0673, y = -384.1137, z = 317.6221, angle = 151.1667, collision = h0048B1
x = 435.3219, y = -384.1418, z = 318.6172, angle = 107.0686, collision = h0048B1
x = 434.1192, y = -384.1712, z = 319.0779, angle = 152.1276, collision = h0048B1
x = 433.4684, y = -384.1795, z = 320.1784, angle = 151.4423, collision = h0048B1
x = 432.8585, y = -384.1823, z = 321.3152, angle = 141.9132, collision = h0048B1
x = 432.0747, y = -384.1712, z = 322.3317, angle = 139.9748, collision = h0048B1
x = 431.2433, y = -384.1416, z = 323.3191, angle = 129.054, collision = h0048B1
x = 430.2238, y = -384.1145, z = 324.0991, angle = 126.196, collision = h0048B1
x = 429.218, y = -384.0869, z = 324.9092, angle = 166.1938, collision = h0048B1
x = 428.9411, y = -384.058, z = 326.131, angle = -123.1463, collision = h0048B1
x = 429.9596, y = -384.0565, z = 326.7056, angle = -63.36729, collision = h0048B1
x = 431.0413, y = -384.0812, z = 326.0683, angle = -38.29544, collision = h0048B1
x = 431.8614, y = -384.1111, z = 325.062, angle = -45.54749, collision = h0048B1
x = 432.7727, y = -384.1398, z = 324.1525, angle = -42.12439, collision = h0048B1
x = 433.6402, y = -384.1694, z = 323.1841, angle = -38.95324, collision = h0048B1
x = 434.4398, y = -384.1991, z = 322.1722, angle = -37.81743, collision = h0048B1
x = 435.286, y = -384.1783, z = 321.1913, angle = -56.11876, collision = h0048B1
x = 436.3729, y = -384.1496, z = 320.4846, angle = -68.06692, collision = h0048B1
x = 437.5833, y = -384.1239, z = 320.0433, angle = -84.65343, collision = h0048B1
x = 439.8545, y = -384.1919, z = 321.8349, angle = 144.3574, collision = h0048B1
x = 439.1168, y = -384.1968, z = 322.8867, angle = 145.0896, collision = h0048B1
x = 438.3747, y = -384.2018, z = 323.9468, angle = 143.3712, collision = h0048B1
x = 437.495, y = -384.1979, z = 324.8571, angle = 109.0402, collision = h0048B1
x = 436.2691, y = -384.1717, z = 325.2497, angle = 106.6593, collision = h0048B1
x = 435.0589, y = -384.1466, z = 325.6588, angle = 122.783, collision = h0048B1
x = 433.9751, y = -384.1208, z = 326.357, angle = 156.1947, collision = h0048B1
x = 433.6465, y = -384.1425, z = 327.5082, angle = -139.8032, collision = h0048B1
x = 434.5624, y = -384.1974, z = 328.3355, angle = -73.68609, collision = h0048B1
x = 435.7688, y = -384.1776, z = 327.9848, angle = -76.32043, collision = h0048B1
x = 437.0096, y = -384.1387, z = 327.8664, angle = -156.9316, collision = h0048B1
x = 436.3393, y = -384.0683, z = 331.1845, angle = 112.3123, collision = h0048B1
x = 435.112, y = -384.0984, z = 331.5367, angle = 75.26345, collision = h0048B1
x = 433.9165, y = -384.1513, z = 331.1111, angle = 51.89463, collision = h0048B1
x = 432.9087, y = -384.197, z = 330.2914, angle = 67.99488, collision = h0048B1
x = 431.7169, y = -384.1452, z = 329.9014, angle = 119.1607, collision = h0048B1
x = 430.6134, y = -384.132, z = 330.5513, angle = -177.7645, collision = h0048B1
x = 430.7547, y = -384.1741, z = 331.7953, angle = -150.1087, collision = h0048B1
x = 431.391, y = -384.1893, z = 332.9189, angle = -150.9088, collision = h0048B1
x = 432.0088, y = -384.1464, z = 334.0641, angle = 176.3267, collision = h0048B1
x = 431.6528, y = -384.1315, z = 335.1394, angle = 85.57946, collision = h0048B1
x = 430.4041, y = -384.1701, z = 334.9358, angle = 61.97428, collision = h0048B1
x = 429.2392, y = -384.1924, z = 334.4043, angle = 98.00276, collision = h0048B1
x = 428.0933, y = -384.1704, z = 334.8051, angle = -170.4283, collision = h0048B1
x = 428.3188, y = -384.2023, z = 336.0138, angle = -152.6634, collision = h0048B1
x = 428.9098, y = -384.1685, z = 337.1647, angle = -159.5903, collision = h0047B1
x = 429.2473, y = -384.1571, z = 338.3833, angle = 122.0191, collision = h0047B1
x = 428.2254, y = -384.2034, z = 338.8459, angle = 68.93541, collision = h0047B1
x = 426.9984, y = -384.2034, z = 338.442, angle = 73.88593, collision = h0047B1
x = 425.7505, y = -384.2034, z = 338.1137, angle = 78.26507, collision = h0047B1
x = 424.599, y = -384.2034, z = 337.871, angle = 77.46344, collision = h0047B1
x = 423.7251, y = -384.2034, z = 337.2896, angle = 77.46344, collision = h0047B1
x = 424.2253, y = -384.1914, z = 336.2966, angle = 13.03114, collision = h0047B1
x = 423.8419, y = -384.1406, z = 335.3143, angle = 48.86726, collision = h0047B1
x = 422.8062, y = -384.1397, z = 334.6754, angle = 85.54711, collision = h0047B1
x = 421.7819, y = -384.1619, z = 334.6584, angle = 102.1078, collision = h0047B1
x = 420.6164, y = -384.1917, z = 334.8126, angle = 172.4565, collision = h0047B1
x = 420.3794, y = -384.2034, z = 335.8097, angle = -97.14425, collision = h0047B1
x = 421.4577, y = -384.2034, z = 336.393, angle = -114.5148, collision = h0047B1
x = 422.5515, y = -384.2034, z = 336.937, angle = 178.9588, collision = h0047B1
x = 422.4892, y = -384.2034, z = 338.0703, angle = 111.3041, collision = h0047B1
x = 421.164, y = -384.2034, z = 338.4164, angle = 59.32168, collision = h0047B1
x = 420.1308, y = -384.2034, z = 337.7034, angle = 24.71145, collision = h0047B1
x = 419.1467, y = -384.2034, z = 337.2059, angle = 78.04467, collision = h0047B1
x = 418.1636, y = -384.2034, z = 336.5756, angle = 69.32186, collision = h0047B1
x = 417.3814, y = -384.2034, z = 335.9358, angle = 55.33777, collision = h0047B1
x = 416.1921, y = -384.1196, z = 335.402, angle = 71.78967, collision = h0047B1
x = 414.9985, y = -384.2034, z = 334.9317, angle = 53.8357, collision = h0047B1
x = 414.0111, y = -384.2034, z = 334.0968, angle = 41.37723, collision = h0047B1
x = 413.171, y = -384.2034, z = 333.1225, angle = 31.00328, collision = h0047B1
x = 412.5522, y = -384.2034, z = 331.9843, angle = 29.43828, collision = h0047B1
x = 411.8938, y = -384.2034, z = 330.8813, angle = 43.65024, collision = h0046B1
x = 410.9273, y = -384.2034, z = 330.0376, angle = 106.4437, collision = h0046B1
x = 409.7216, y = -384.2034, z = 330.3987, angle = 135.6131, collision = h0046B1
x = 409.0088, y = -384.2034, z = 331.4203, angle = -172.6254, collision = h0046B1
x = 409.0622, y = -384.2034, z = 332.6946, angle = 127.0055, collision = h0046B1
x = 408.029, y = -384.2034, z = 333.4155, angle = 90.6809, collision = h0046B1
x = 406.7394, y = -384.2034, z = 333.4619, angle = 116.4574, collision = h0046B1
x = 405.6659, y = -384.2034, z = 334.0956, angle = 173.8263, collision = h0046B1
x = 405.5926, y = -384.2034, z = 335.3474, angle = -168.361, collision = h0046B1
x = 405.7828, y = -384.2034, z = 336.6179, angle = 157.5792, collision = h0046B1
x = 405.1845, y = -384.2034, z = 337.6915, angle = 122.5804, collision = h0046B1
x = 404.0851, y = -384.2034, z = 338.3546, angle = 113.1633, collision = h0046B1
x = 402.8838, y = -384.2034, z = 338.8321, angle = 106.4662, collision = h0046B1
x = 401.6537, y = -384.2034, z = 339.1949, angle = 106.029, collision = h0046B1
x = 400.4121, y = -384.2034, z = 339.5609, angle = 121.4471, collision = h0046B1
x = 399.4825, y = -384.2034, z = 340.3707, angle = 169.0368, collision = h0046B1
x = 399.4877, y = -384.2034, z = 341.5008, angle = -133.591, collision = h0046B1
x = 400.5783, y = -384.2034, z = 341.9899, angle = -53.7905, collision = h0046B1
x = 401.48, y = -384.2034, z = 341.1691, angle = 2.650455, collision = h0046B1
x = 401.6116, y = -384.2034, z = 338.1843, angle = -13.97524, collision = h0046B1
x = 402.1395, y = -384.2034, z = 337.1123, angle = -63.68904, collision = h0046B1
x = 403.266, y = -384.2034, z = 336.5342, angle = -73.79753, collision = h0046B1
x = 404.493, y = -384.2034, z = 336.1612, angle = -57.8242, collision = h0046B1
x = 406.9013, y = -384.2034, z = 332.3966, angle = -5.739995, collision = h0046B1
x = 407.2728, y = -384.2034, z = 331.0364, angle = -44.21544, collision = h0046B1
x = 408.1856, y = -384.2034, z = 330.1292, angle = -55.88285, collision = h0046B1
x = 409.1484, y = -384.2034, z = 329.4771, angle = -62.80434, collision = h0046B1
x = 410.0404, y = -384.2034, z = 329.011, angle = -68.88853, collision = h0046B1
x = 411.2578, y = -384.2034, z = 328.6339, angle = -94.35194, collision = h0046B1
x = 412.5304, y = -384.2034, z = 328.7917, angle = -86.99886, collision = h0046B1
x = 413.7906, y = -384.2034, z = 328.7572, angle = -78.14134, collision = h0047B1
x = 415.0504, y = -384.2034, z = 328.4828, angle = -76.85232, collision = h0047B1
x = 416.3129, y = -383.8518, z = 328.2418, angle = -89.2039, collision = h0047B1
x = 417.4703, y = -384.2034, z = 328.432, angle = -127.5722, collision = h0047B1
x = 418.4226, y = -384.2034, z = 329.2827, angle = -122.7479, collision = h0047B1
x = 419.4393, y = -384.2034, z = 330.0843, angle = -138.2669, collision = h0047B1
x = 420.2192, y = -384.091, z = 331.0877, angle = -149.2737, collision = h0047B1
x = 420.8725, y = -384.1856, z = 332.2128, angle = -148.5484, collision = h0047B1
x = 421.5601, y = -384.149, z = 333.301, angle = -143.5396, collision = h0047B1
x = 426.0616, y = -384.2034, z = 339.09, angle = -146.4328, collision = h0047B1
x = 426.7633, y = -384.2034, z = 340.1628, angle = -149.9445, collision = h0047B1
x = 427.4014, y = -384.2034, z = 341.2837, angle = -153.7032, collision = h0047B1
x = 427.9637, y = -384.2034, z = 342.4406, angle = -157.3917, collision = h0047B1
x = 428.483, y = -384.2034, z = 343.6221, angle = -153.2327, collision = h0047B1
x = 429.0565, y = -384.2034, z = 344.7757, angle = -155.3494, collision = h0047B1
x = 429.5945, y = -384.2034, z = 345.9573, angle = -149.9536, collision = h0047B1
x = 430.3586, y = -384.1217, z = 346.9174, angle = -148.5826, collision = h0047B1
x = 431.0985, y = -384.1766, z = 347.9957, angle = -139.4455, collision = h0047B1
x = 431.7815, y = -384.2034, z = 348.7917, angle = -137.9172, collision = h0047B1
x = 432.6175, y = -384.2034, z = 349.6775, angle = -127.9784, collision = h0047B1
x = 433.669, y = -384.2034, z = 350.5432, angle = -122.8794, collision = h0047B1
x = 435.1121, y = -384.2034, z = 350.8527, angle = -90.56097, collision = h0047B1
x = 436.4044, y = -384.2034, z = 350.9078, angle = -98.07101, collision = h0046B1
x = 437.6309, y = -384.2034, z = 351.0561, angle = -119.0597, collision = h0046B1
x = 435.8379, y = -384.2034, z = 354.0966, angle = 108.0256, collision = h0046B1
x = 434.7263, y = -384.2034, z = 354.5495, angle = 136.3931, collision = h0046B1
x = 431.8117, y = -384.2034, z = 358.3058, angle = 127.2636, collision = h0046B1
x = 430.7643, y = -384.2034, z = 359.0434, angle = 111.1986, collision = h0046B1
x = 429.6435, y = -384.2034, z = 359.5627, angle = 95.2082, collision = h0046B1
x = 428.3712, y = -383.7517, z = 359.6127, angle = 70.39694, collision = h0046B1
x = 427.5666, y = -383.2415, z = 359.3507, angle = 57.99896, collision = h0046B1
x = 425.5278, y = -381.5716, z = 357.7842, angle = 42.24313, collision = h0046B1
x = 422.4966, y = -378.8914, z = 354.9826, angle = 43.49718, collision = h0046B1
x = 421.8372, y = -378.285, z = 354.3174, angle = 51.01583, collision = h0046B1
x = 421.1137, y = -377.6761, z = 353.7223, angle = 54.71149, collision = h0046B1
x = 417.231, y = -374.1902, z = 350.0076, angle = 24.37501, collision = h0046B1
x = 416.7014, y = -373.9295, z = 348.8778, angle = 13.16738, collision = h0046B1
x = 416.4123, y = -373.9295, z = 347.6446, angle = -33.0011, collision = h0046B1
x = 416.9621, y = -373.9295, z = 346.4943, angle = -53.76468, collision = h0046B1
x = 417.9286, y = -373.9295, z = 345.7329, angle = -60.26464, collision = h0046B1
x = 418.9573, y = -373.9295, z = 345.1756, angle = -65.48269, collision = h0046B1
x = 427.8122, y = -373.9295, z = 348.2576, angle = -63.63204, collision = h0046B1
x = 428.4485, y = -373.9295, z = 347.4774, angle = 65.38599, collision = h0046B1
x = 428.1438, y = -373.9295, z = 349.9525, angle = -132.7428, collision = h0046B1
x = 430.6903, y = -373.1566, z = 353.7784, angle = -131.0365, collision = h4601B1
x = 431.5833, y = -372.9058, z = 354.6114, angle = -145.9516, collision = h4601B1
x = 432.1465, y = -372.947, z = 355.4536, angle = -144.6963, collision = h4601B1
x = 433.2188, y = -373.0367, z = 355.3796, angle = -94.52841, collision = h4601B1
x = 434.6064, y = -373.3947, z = 355.3279, angle = -85.37899, collision = h4601B1
x = 435.9877, y = -374.217, z = 355.1102, angle = -57.29814, collision = h4601B1
x = 436.7828, y = -374.8622, z = 354.6187, angle = -42.48505, collision = h4601B1
x = 437.4309, y = -375.3842, z = 353.9456, angle = -37.89571, collision = h4601B1
x = 438.282, y = -375.8366, z = 352.8276, angle = -33.92581, collision = h4601B1
x = 439.0665, y = -376.088, z = 351.6616, angle = -34.37499, collision = h4601B1
x = 439.8626, y = -376.2693, z = 350.5035, angle = -33.1099, collision = h4601B1
x = 440.6624, y = -376.5032, z = 349.3489, angle = -37.6584, collision = h4601B1
x = 441.5206, y = -376.7878, z = 348.2359, angle = -37.88044, collision = h4601B1
x = 442.3789, y = -376.7069, z = 347.1232, angle = -37.10472, collision = h4601B1
x = 443.2298, y = -376.5792, z = 346.0046, angle = -39.36057, collision = h4601B1
x = 444.1209, y = -376.4698, z = 344.918, angle = -39.58211, collision = h4601B1
x = 444.9931, y = -375.8077, z = 343.8165, angle = -31.53246, collision = h4601B1
x = 445.7075, y = -375.1234, z = 342.6078, angle = -29.40966, collision = h4601B1
x = 446.4037, y = -374.5085, z = 341.3899, angle = -20.55978, collision = h4601B1
x = 446.8924, y = -374.1494, z = 340.0853, angle = -16.57246, collision = h4601B1
x = 447.3399, y = -373.8569, z = 338.7547, angle = -36.6116, collision = h4601B1
x = 448.1656, y = -373.5967, z = 337.6276, angle = -42.73028, collision = h4600B1
x = 449.1203, y = -373.321, z = 336.5961, angle = -42.83314, collision = h4600B1
x = 450.1477, y = -372.9218, z = 335.6482, angle = -58.16476, collision = h4600B1
x = 451.3341, y = -372.8605, z = 334.8955, angle = -51.60463, collision = h4600B1
x = 452.2485, y = -372.8893, z = 334.1111, angle = -30.29764, collision = h4600B1
x = 452.4687, y = -372.8075, z = 333.0531, angle = -10.41488, collision = h4600B1
x = 452.7005, y = -372.6085, z = 331.8901, angle = -3.031006, collision = h4600B1
x = 452.5972, y = -372.408, z = 330.7731, angle = 26.03772, collision = h4600B1
x = 452.0996, y = -372.1453, z = 329.7327, angle = 35.23904, collision = h4600B1
x = 451.239, y = -371.9062, z = 329.0629, angle = 82.19688, collision = h4600B1
x = 450.1257, y = -371.7627, z = 328.8675, angle = 78.13676, collision = h4600B1
x = 448.9724, y = -371.2966, z = 328.661, angle = 80.58507, collision = h4600B1
x = 447.8607, y = -370.7643, z = 328.4827, angle = 80.78608, collision = h4600B1
x = 446.6841, y = -370.5919, z = 328.4736, angle = 102.722, collision = h4600B1
x = 445.5757, y = -370.3691, z = 328.725, angle = 110.0892, collision = h4600B1
x = 444.5518, y = -370.1398, z = 329.2332, angle = 120.6584, collision = h4600B1
x = 443.5725, y = -369.92, z = 329.7974, angle = 106.107, collision = h4600B1
x = 442.6342, y = -369.3475, z = 329.9063, angle = 76.19307, collision = h4600B1
x = 441.3547, y = -368.869, z = 329.4202, angle = 58.93556, collision = h4600B1
x = 440.4021, y = -368.5923, z = 328.8196, angle = 58.60947, collision = h4600B1
x = 439.4202, y = -368.1815, z = 328.2924, angle = 65.10329, collision = h0038B1
x = 438.3619, y = -367.978, z = 327.8028, angle = 65.37573, collision = h0038B1
x = 437.3026, y = -367.7935, z = 327.3122, angle = 65.03176, collision = h0038B1
x = 436.0287, y = -367.4331, z = 326.7212, angle = 65.70773, collision = h0038B1
x = 434.8375, y = -367.1036, z = 325.9967, angle = 53.32019, collision = h0038B1
x = 433.7316, y = -366.7673, z = 325.1339, angle = 48.28428, collision = h0038B1
x = 432.9202, y = -366.5201, z = 324.396, angle = 38.65447, collision = h0038B1
x = 432.186, y = -366.354, z = 323.4713, angle = 47.67139, collision = h0038B1
x = 431.4093, y = -366.1516, z = 322.4117, angle = 39.90112, collision = h0038B1
x = 430.3575, y = -365.9464, z = 321.514, angle = 64.14691, collision = h0038B1
x = 429.1281, y = -365.837, z = 320.8399, angle = 47.42819, collision = h0038B1
x = 428.1003, y = -365.7496, z = 319.8854, angle = 48.22863, collision = h0038B1
x = 427.075, y = -365.6591, z = 318.9254, angle = 45.09392, collision = h0038B1
x = 426.098, y = -365.7618, z = 317.9162, angle = 25.81139, collision = h0038B1
x = 425.5992, y = -365.8988, z = 316.949, angle = 51.97327, collision = h0038B1
x = 424.6063, y = -365.5335, z = 316.6091, angle = 82.1291, collision = h0038B1
